stock_code,trade_date,close,volume,turnover_rate,market_value,pe_ttm,pb,roe
000831,2024-12-13,30.073,24581611,0.02316,31932134082.63,266.377829,6.327417,0.032373
000831,2024-12-16,29.463,18640601,0.01757,31284789390.36,266.377829,6.327417,0.032373
000831,2024-12-17,29.283,13681656,0.01289,31093769645.1,266.377829,6.327417,0.032373
000831,2024-12-18,29.263,12309218,0.0116,31072545228.96,266.377829,6.327417,0.032373
000831,2024-12-19,29.333,14065106,0.01325,31146830685.45,266.377829,6.327417,0.032373
000831,2024-12-20,29.373,12387300,0.01167,31189279517.73,266.377829,6.327417,0.032373
000831,2024-12-23,28.834,13667426,0.01288,30616220281.95,266.377829,6.327417,0.032373
000831,2024-12-24,29.074,10059472,0.00948,30870913275.63,266.377829,6.327417,0.032373
000831,2024-12-25,28.404,12769043,0.01203,30159895334.94,266.377829,6.327417,0.032373
000831,2024-12-26,28.744,11048300,0.01041,30520710409.32,266.377829,6.327417,0.032373
000831,2024-12-27,28.854,11343310,0.01069,30637444698.09,266.377829,6.327417,0.032373
000831,2024-12-30,28.924,8910300,0.0084,30711730154.58,266.377829,6.327417,0.032373
000831,2024-12-31,28.034,13998630,0.01319,29767243636.35,266.377829,6.18359,0.032373
000831,2025-01-02,27.175,18772019,0.01769,28854593742.33,266.377829,6.18359,0.032373
000831,2025-01-03,27.015,22306606,0.02102,28684798413.21,266.377829,6.18359,0.032373
000831,2025-01-06,27.934,32095004,0.03024,29661121555.65,266.377829,6.18359,0.032373
000831,2025-01-07,28.514,30305557,0.02856,30276629623.71,266.377829,6.18359,0.032373
000831,2025-01-08,27.794,23186581,0.02185,29512550642.67,266.377829,6.18359,0.032373
000831,2025-01-09,28.034,20300643,0.01913,29767243636.35,266.377829,6.18359,0.032373
000831,2025-01-10,28.234,28001645,0.02639,29979487797.75,266.377829,6.18359,0.032373
000831,2025-01-13,28.704,27310498,0.02573,30478261577.04,266.377829,6.18359,0.032373
000831,2025-01-14,29.613,39519860,0.03724,31443972511.41,266.377829,6.18359,0.032373
000831,2025-01-15,29.214,24007780,0.02262,31019484188.61,266.377829,6.18359,0.032373
000831,2025-01-16,29.064,20113673,0.01895,30860301067.56,266.377829,6.18359,0.032373
000831,2025-01-17,29.393,23301101,0.02196,31210503933.87,266.377829,6.18359,0.032373
000831,2025-01-20,28.574,23459788,0.02211,30340302872.13,266.377829,6.18359,0.032373
000831,2025-01-21,28.184,19268506,0.01816,29926426757.4,266.377829,6.18359,0.032373
000831,2025-01-22,28.044,11293291,0.01064,29777855844.42,266.377829,6.18359,0.032373
000831,2025-01-23,28.184,22317966,0.02103,29926426757.4,266.377829,6.18359,0.032373
000831,2025-01-24,28.234,12685612,0.01195,29979487797.75,266.377829,6.18359,0.032373
000831,2025-01-27,27.574,13705306,0.01291,29279082065.13,266.377829,6.18359,0.032373
000831,2025-02-05,28.554,27382477,0.0258,30319078455.99,266.377829,6.18359,0.032373
000831,2025-02-06,30.303,54319940,0.05119,32176214868.24,266.377829,6.18359,0.032373
000831,2025-02-07,30.003,34572712,0.03258,31857848626.14,266.377829,6.18359,0.032373
000831,2025-02-10,30.103,20512739,0.01933,31963970706.84,266.377829,6.18359,0.032373
000831,2025-02-11,30.213,27847661,0.02624,32080704995.61,266.377829,6.18359,0.032373
000831,2025-02-12,29.973,19052401,0.01795,31826012001.93,266.377829,6.18359,0.032373
000831,2025-02-13,29.333,19627599,0.0185,31146830685.45,266.377829,6.18359,0.032373
000831,2025-02-14,29.383,13694101,0.0129,31199891725.8,266.377829,6.18359,0.032373
000831,2025-02-17,29.333,15593862,0.01469,31146830685.45,266.377829,6.18359,0.032373
000831,2025-02-18,28.684,17750480,0.01673,30457037160.9,266.377829,6.18359,0.032373
000831,2025-02-19,29.683,27614280,0.02602,31518257967.9,266.377829,6.18359,0.032373
000831,2025-02-20,30.693,64823016,0.06108,32590090982.97,266.377829,6.18359,0.032373
000831,2025-02-21,30.183,26093814,0.02459,32048868371.4,266.377829,6.18359,0.032373
000831,2025-02-24,30.213,22228512,0.02095,32080704995.61,266.377829,6.18359,0.032373
000831,2025-02-25,29.743,21094900,0.01988,31581931216.32,266.377829,6.18359,0.032373
000831,2025-02-26,29.703,17237863,0.01624,31539482384.04,266.377829,6.18359,0.032373
000831,2025-02-27,29.573,24800300,0.02337,31401523679.13,266.377829,6.18359,0.032373
000831,2025-02-28,29.283,24984807,0.02354,31093769645.1,266.377829,6.18359,0.032373
000831,2025-03-03,29.763,31577752,0.02976,31603155632.46,266.377829,6.18359,0.032373
000831,2025-03-04,30.053,23946772,0.02257,31910909666.49,266.377829,6.18359,0.032373
000831,2025-03-05,29.593,25471611,0.024,31422748095.27,266.377829,6.18359,0.032373
000831,2025-03-06,29.823,21063471,0.01985,31666828880.88,266.377829,6.18359,0.032373
000831,2025-03-07,30.633,55486885,0.05229,32526417734.55,266.377829,6.18359,0.032373
000831,2025-03-10,30.363,30400729,0.02865,32239888116.66,266.377829,6.18359,0.032373
000831,2025-03-11,33.401,103641737,0.09766,35465999369.94,266.377829,6.18359,0.032373
000831,2025-03-12,32.432,66074240,0.06226,34436615187.15,266.377829,6.18359,0.032373
000831,2025-03-13,32.492,48781382,0.04597,34500288435.57,266.377829,6.18359,0.032373
000831,2025-03-14,32.602,55690386,0.05248,34617022724.34,266.377829,6.18359,0.032373
000831,2025-03-17,31.962,33189276,0.03127,33937841407.86,266.377829,6.18359,0.032373
000831,2025-03-18,32.402,36366640,0.03427,34404778562.94,266.377829,6.18359,0.032373
000831,2025-03-19,32.971,41468904,0.03908,35009674422.93,266.377829,6.18359,0.032373
000831,2025-03-20,32.522,27463584,0.02588,34532125059.78,266.377829,6.18359,0.032373
000831,2025-03-21,31.242,30048623,0.02832,33173762426.82,266.377829,6.18359,0.032373
000831,2025-03-24,31.222,22194950,0.02091,33152538010.68,266.377829,6.18359,0.032373
000831,2025-03-25,31.382,19756351,0.01862,33322333339.8,266.377829,6.18359,0.032373
000831,2025-03-26,31.962,31546198,0.02973,33937841407.86,266.377829,6.18359,0.032373
000831,2025-03-27,31.832,18676451,0.0176,33799882702.95,266.377829,6.18359,0.032373
000831,2025-03-28,33.261,51161781,0.04821,35317428456.96,266.377829,6.18359,0.032373
000831,2025-03-31,31.652,34866028,0.03285,33608862957.69,411.588197,6.874589,0.032373
000831,2025-04-01,31.842,22422715,0.02113,33810494911.02,411.588197,6.874589,0.032373
000831,2025-04-02,32.362,25595711,0.02412,34362329730.66,411.588197,6.874589,0.032373
000831,2025-04-03,32.602,41608775,0.03921,34617022724.34,411.588197,6.874589,0.032373
000831,2025-04-07,32.961,96015222,0.09048,34999062214.86,411.588197,6.874589,0.032373
000831,2025-04-08,34.64,99124976,0.09341,36781913170.62,411.588197,6.874589,0.032373
000831,2025-04-09,35.01,99122755,0.0934,37174564869.21,411.588197,6.874589,0.032373
000831,2025-04-10,34.61,84978562,0.08008,36750076546.41,411.588197,6.874589,0.032373
000831,2025-04-11,34.181,61762740,0.0582,36293751599.4,411.588197,6.874589,0.032373
000831,2025-04-14,33.911,38975831,0.03673,36007221981.51,411.588197,6.874589,0.032373
000831,2025-04-15,33.171,33395384,0.03147,35221918584.33,411.588197,6.874589,0.032373
000831,2025-04-16,33.091,25448926,0.02398,35137020919.77,411.588197,6.874589,0.032373
000831,2025-04-17,32.682,24473580,0.02306,34701920388.9,411.588197,6.874589,0.032373
000831,2025-04-18,31.762,36074042,0.03399,33725597246.46,411.588197,6.874589,0.032373
000831,2025-04-21,31.772,21668879,0.02042,33736209454.53,411.588197,6.874589,0.032373
000831,2025-04-22,31.192,22188406,0.02091,33120701386.47,411.588197,6.874589,0.032373
000831,2025-04-23,31.562,24638103,0.02322,33513353085.06,411.588197,6.874589,0.032373
000831,2025-04-24,30.773,25201300,0.02375,32674988647.53,411.588197,6.874589,0.032373
000831,2025-04-25,30.803,15151621,0.01428,32706825271.74,411.588197,6.874589,0.032373
000831,2025-04-28,31.612,26733155,0.02519,33566414125.41,411.588197,6.874589,-0.057238
000831,2025-04-29,31.292,15485798,0.01459,33226823467.17,411.588197,6.874589,-0.057238
000831,2025-04-30,31.202,14812621,0.01396,33131313594.54,411.588197,6.874589,-0.057238
000831,2025-05-06,33.261,58756507,0.05537,35317428456.96,411.588197,6.874589,-0.057238
000831,2025-05-07,32.772,33032321,0.03113,34797430261.53,411.588197,6.874589,-0.057238
000831,2025-05-08,32.831,19731162,0.01859,34861103509.95,411.588197,6.874589,-0.057238
000831,2025-05-09,32.692,23931294,0.02255,34712532596.97,411.588197,6.874589,-0.057238
000831,2025-05-12,33.031,30753378,0.02898,35073347671.35,411.588197,6.874589,-0.057238
000831,2025-05-13,32.422,24360222,0.02295,34426002979.08,411.588197,6.874589,-0.057238
000831,2025-05-14,33.301,57390439,0.05408,35359877289.24,411.588197,6.874589,-0.057238
000831,2025-05-15,34.371,77825293,0.07334,36495383552.73,411.588197,6.874589,-0.057238
000831,2025-05-16,33.881,39575397,0.03729,35975385357.3,411.588197,6.874589,-0.057238
000831,2025-05-19,33.271,28849900,0.02719,35328040665.03,411.588197,6.874589,-0.057238
000831,2025-05-20,34.191,48284473,0.0455,36304363807.47,411.588197,6.874589,-0.057238
000831,2025-05-21,33.191,34641990,0.03264,35243143000.47,411.588197,6.874589,-0.057238
000831,2025-05-22,32.312,25015504,0.02357,34309268690.31,411.588197,6.874589,-0.057238
000831,2025-05-23,32.981,35660996,0.0336,35020286631.0,411.588197,6.874589,-0.057238
000831,2025-05-26,33.581,29082149,0.0274,35657019115.2,411.588197,6.874589,-0.057238
000831,2025-05-27,33.211,15314962,0.01443,35264367416.61,411.588197,6.874589,-0.057238
000831,2025-05-28,32.921,12806476,0.01207,34956613382.58,411.588197,6.874589,-0.057238
000831,2025-05-29,33.691,27768878,0.02617,35773753403.97,411.588197,6.874589,-0.057238
000831,2025-05-30,33.861,20659847,0.01947,35954160941.16,411.588197,6.874589,-0.057238
000831,2025-06-03,34.551,48177130,0.0454,36686403297.99,411.588197,6.874589,-0.057238
000831,2025-06-04,35.72,71380623,0.06726,37928031642.18,411.588197,6.874589,-0.057238
000831,2025-06-05,35.29,62525905,0.05892,37471706695.17,411.588197,6.874589,-0.057238
000831,2025-06-06,35.09,32756193,0.03087,37259462533.77,411.588197,6.874589,-0.057238
000831,2025-06-09,36.829,93626041,0.08822,39105986737.95,411.588197,6.874589,-0.057238
000831,2025-06-10,36.459,84835849,0.07994,38713335039.36,411.588197,6.874589,-0.057238
000831,2025-06-11,37.339,94470129,0.08902,39647209349.52,411.588197,6.874589,-0.057238
000831,2025-06-12,36.739,55390465,0.0522,39010476865.32,411.588197,6.874589,-0.057238
000831,2025-06-13,35.87,54351998,0.05122,38087214763.23,411.588197,6.874589,-0.057238
000831,2025-06-16,36.969,66691233,0.06284,39254557650.93,411.588197,6.874589,-0.057238
000831,2025-06-17,36.28,41113313,0.03874,38522315294.1,411.588197,6.874589,-0.057238
000831,2025-06-18,35.43,39661720,0.03737,37620277608.15,411.588197,6.874589,-0.057238
000831,2025-06-19,34.461,35155367,0.03313,36590893425.36,411.588197,6.874589,-0.057238
000831,2025-06-20,34.121,26336415,0.02482,36230078350.98,411.588197,6.874589,-0.057238
000831,2025-06-23,34.231,24940991,0.0235,36346812639.75,411.588197,6.874589,-0.057238
000831,2025-06-24,34.481,29607720,0.0279,36612117841.5,411.588197,6.874589,-0.057238
000831,2025-06-25,34.72,31409768,0.0296,36866810835.18,411.588197,6.874589,-0.057238
000831,2025-06-26,34.401,29916088,0.02819,36527220176.94,411.588197,6.874589,-0.057238
000831,2025-06-27,35.15,45024714,0.04243,37323135782.19,411.588197,6.874589,-0.057238
000831,2025-06-30,36.1,47553440,0.04481,38331295548.84,313.894556,7.708945,-0.057238
000831,2025-07-01,35.98,27978684,0.02636,38203949052.0,313.894556,7.708945,-0.057238
000831,2025-07-02,35.49,22661952,0.02135,37683950856.57,313.894556,7.708945,-0.057238
000831,2025-07-03,35.61,19280146,0.01817,37811297353.41,313.894556,7.708945,-0.057238
000831,2025-07-04,35.0,26501666,0.02497,37163952661.14,313.894556,7.708945,-0.057238
000831,2025-07-07,35.04,15989945,0.01507,37206401493.42,313.894556,7.708945,-0.057238
000831,2025-07-08,35.62,30099381,0.02836,37821909561.48,313.894556,7.708945,-0.057238
