network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-corr,b0_alpha_0.40,2025-04-10,20,99,False,-0.35461332793379957,-0.3828324056895485
W-corr,b0_alpha_0.40,2025-04-17,5,99,False,-0.0946276999365536,-0.04442795299938156
W-corr,b0_alpha_0.40,2025-04-17,20,99,False,-0.32218732246882664,-0.22238713667285095
W-corr,b0_alpha_0.40,2025-04-24,5,99,False,0.16026250293694377,0.21918367346938772
W-corr,b0_alpha_0.40,2025-04-24,20,99,False,-0.19835802251647106,-0.16283240568954854
W-corr,b0_alpha_0.40,2025-05-06,5,99,False,-0.22423160980879867,-0.18839826839826837
W-corr,b0_alpha_0.40,2025-05-06,20,99,False,-0.33627535037422224,-0.31278911564625844
W-corr,b0_alpha_0.40,2025-05-13,5,99,False,0.29701990072412215,0.19228200371057516
W-corr,b0_alpha_0.40,2025-05-13,20,99,False,0.3622354920888179,0.2949659863945578
W-corr,gate_V1,2025-04-02,5,99,False,-0.028753447661147943,-0.0036858379715522566
W-corr,gate_V1,2025-04-02,20,99,False,0.012383566797937371,0.047816944959802106
W-corr,gate_V1,2025-04-10,5,99,False,0.22966312481405513,0.24552875695732837
W-corr,gate_V1,2025-04-10,20,99,False,-0.35461332793379957,-0.3828324056895485
W-corr,gate_V1,2025-04-17,5,99,False,-0.0946276999365536,-0.04442795299938156
W-corr,gate_V1,2025-04-17,20,99,False,-0.32218732246882664,-0.22238713667285095
W-corr,gate_V1,2025-04-24,5,99,False,0.16026250293694377,0.21918367346938772
W-corr,gate_V1,2025-04-24,20,99,False,-0.19835802251647106,-0.16283240568954854
W-corr,gate_V1,2025-05-06,5,99,False,-0.22423160980879867,-0.18839826839826837
W-corr,gate_V1,2025-05-06,20,99,False,-0.33627535037422224,-0.31278911564625844
W-corr,gate_V1,2025-05-13,5,99,False,0.29701990072412215,0.19228200371057516
W-corr,gate_V1,2025-05-13,20,99,False,0.3622354920888179,0.2949659863945578
W-corr,gate_V2,2025-04-02,5,99,False,-0.028753447661147943,-0.0036858379715522566
W-corr,gate_V2,2025-04-02,20,99,False,0.012383566797937371,0.047816944959802106
W-corr,gate_V2,2025-04-10,5,99,False,0.22966312481405513,0.24552875695732837
W-corr,gate_V2,2025-04-10,20,99,False,-0.35461332793379957,-0.3828324056895485
W-corr,gate_V2,2025-04-17,5,99,False,-0.0946276999365536,-0.04442795299938156
W-corr,gate_V2,2025-04-17,20,99,False,-0.32218732246882664,-0.22238713667285095
W-corr,gate_V2,2025-04-24,5,99,False,0.16026250293694377,0.21918367346938772
W-corr,gate_V2,2025-04-24,20,99,False,-0.19835802251647106,-0.16283240568954854
W-corr,gate_V2,2025-05-06,5,99,False,-0.22423160980879867,-0.18839826839826837
W-corr,gate_V2,2025-05-06,20,99,False,-0.33627535037422224,-0.31278911564625844
W-corr,gate_V2,2025-05-13,5,99,False,0.29701990072412215,0.19228200371057516
W-corr,gate_V2,2025-05-13,20,99,False,0.3622354920888179,0.2949659863945578
W-corr,gate_V3,2025-04-02,5,99,False,-0.028753447661147943,-0.0036858379715522566
W-corr,gate_V3,2025-04-02,20,99,False,0.012383566797937371,0.047816944959802106
W-corr,gate_V3,2025-04-10,5,99,False,0.22966312481405513,0.24552875695732837
W-corr,gate_V3,2025-04-10,20,99,False,-0.35461332793379957,-0.3828324056895485
W-corr,gate_V3,2025-04-17,5,99,False,-0.0946276999365536,-0.04442795299938156
W-corr,gate_V3,2025-04-17,20,99,False,-0.32218732246882664,-0.22238713667285095
W-corr,gate_V3,2025-04-24,5,99,False,0.16026250293694377,0.21918367346938772
W-corr,gate_V3,2025-04-24,20,99,False,-0.19835802251647106,-0.16283240568954854
W-corr,gate_V3,2025-05-06,5,99,False,-0.22423160980879867,-0.18839826839826837
W-corr,gate_V3,2025-05-06,20,99,False,-0.33627535037422224,-0.31278911564625844
W-corr,gate_V3,2025-05-13,5,99,False,0.29701990072412215,0.19228200371057516
W-corr,gate_V3,2025-05-13,20,99,False,0.3622354920888179,0.2949659863945578
W-ind,alpha_0.00,2025-04-02,5,99,False,-0.024388403337326822,0.007359307359307359
W-ind,alpha_0.00,2025-04-02,20,99,False,0.02528366963257089,0.05459492888064316
W-ind,alpha_0.00,2025-04-10,5,99,False,0.24787653601944026,0.2608534322820037
W-ind,alpha_0.00,2025-04-10,20,99,False,-0.33332774802514875,-0.3658256029684601
W-ind,alpha_0.00,2025-04-17,5,99,False,-0.09802733924804248,-0.05762523191094619
W-ind,alpha_0.00,2025-04-17,20,99,False,-0.30204030178477626,-0.21678416821273963
W-ind,alpha_0.00,2025-04-24,5,99,False,0.13396981325626073,0.19564625850340137
W-ind,alpha_0.00,2025-04-24,20,99,False,-0.16893857849950375,-0.13918367346938776
W-ind,alpha_0.00,2025-05-06,5,99,False,-0.18854404153204815,-0.15729128014842303
W-ind,alpha_0.00,2025-05-06,20,99,False,-0.28611151750550984,-0.2699072356215213
W-ind,alpha_0.00,2025-05-13,5,99,False,0.29399436222446784,0.17361781076066787
W-ind,alpha_0.00,2025-05-13,20,99,False,0.34650654081711857,0.2777241805813234
W-ind,alpha_0.05,2025-04-02,5,99,False,-0.02439027607912426,0.007359307359307359
W-ind,alpha_0.05,2025-04-02,20,99,False,0.025283119646835026,0.05459492888064316
W-ind,alpha_0.05,2025-04-10,5,99,False,0.24787717426149772,0.2608534322820037
W-ind,alpha_0.05,2025-04-10,20,99,False,-0.3333285126217797,-0.3658256029684601
W-ind,alpha_0.05,2025-04-17,5,99,False,-0.09802884569189163,-0.05762523191094619
W-ind,alpha_0.05,2025-04-17,20,99,False,-0.30204029862575205,-0.21678416821273963
W-ind,alpha_0.05,2025-04-24,5,99,False,0.13396921015251165,0.19564625850340137
W-ind,alpha_0.05,2025-04-24,20,99,False,-0.16893583317819175,-0.13918367346938776
W-ind,alpha_0.05,2025-05-06,5,99,False,-0.18854259109136454,-0.15729128014842303
W-ind,alpha_0.05,2025-05-06,20,99,False,-0.2861104483866114,-0.2699072356215213
W-ind,alpha_0.05,2025-05-13,5,99,False,0.2939930118099897,0.17361781076066787
W-ind,alpha_0.05,2025-05-13,20,99,False,0.3465055870695993,0.2777241805813234
W-ind,alpha_0.20,2025-04-02,5,99,False,-0.02439733526687626,0.007359307359307359
W-ind,alpha_0.20,2025-04-02,20,99,False,0.025281046472487686,0.05459492888064316
W-ind,alpha_0.20,2025-04-10,5,99,False,0.24787957977853425,0.2608534322820037
W-ind,alpha_0.20,2025-04-10,20,99,False,-0.3333313943258538,-0.3658256029684601
W-ind,alpha_0.20,2025-04-17,5,99,False,-0.0980345240246618,-0.05762523191094619
W-ind,alpha_0.20,2025-04-17,20,99,False,-0.3020402863774955,-0.21678416821273963
