network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-attn,gate_V2,5,0.0,gross_return,6,0,0.013672045317887904,0.016652120256577675,0.725,0.013672045317887904,0.007035042649282532,0.018907527157204052,0.0033078474443531624,6,2,200,42
W-attn,gate_V2,5,0.0,net_return,6,0,0.013672045317887904,0.016652120256577675,0.725,0.013672045317887904,0.007035042649282532,0.018907527157204052,0.0033078474443531624,6,2,200,42
W-attn,gate_V2,5,15.0,gross_return,6,0,0.013672045317887904,0.016652120256577675,0.725,0.013672045317887904,0.007035042649282532,0.018907527157204052,0.0033078474443531624,6,2,200,42
W-attn,gate_V2,5,15.0,net_return,6,0,0.011497045317887906,0.016601429343995052,0.725,0.011497045317887906,0.004972542649282532,0.016532527157204057,0.0031582059762183747,6,2,200,42
W-attn,gate_V2,20,0.0,gross_return,6,0,-0.023587447580160344,0.04570912776500294,0.725,-0.023587447580160344,-0.050998569503706376,0.008537480878444503,0.016634923543110438,6,2,200,42
W-attn,gate_V2,20,0.0,net_return,6,0,-0.023587447580160344,0.04570912776500294,0.725,-0.023587447580160344,-0.050998569503706376,0.008537480878444503,0.016634923543110438,6,2,200,42
W-attn,gate_V2,20,15.0,gross_return,6,0,-0.023587447580160344,0.04570912776500294,0.725,-0.023587447580160344,-0.050998569503706376,0.008537480878444503,0.016634923543110438,6,2,200,42
W-attn,gate_V2,20,15.0,net_return,6,0,-0.025762447580160348,0.04545774156704504,0.725,-0.025762447580160348,-0.05296231950370638,0.006199980878444502,0.016528368031391513,6,2,200,42
W-attn,gate_V3,5,0.0,gross_return,6,0,0.013672045317887904,0.016652120256577675,0.725,0.013672045317887904,0.007035042649282532,0.018907527157204052,0.0033078474443531624,6,2,200,42
W-attn,gate_V3,5,0.0,net_return,6,0,0.013672045317887904,0.016652120256577675,0.725,0.013672045317887904,0.007035042649282532,0.018907527157204052,0.0033078474443531624,6,2,200,42
W-attn,gate_V3,5,15.0,gross_return,6,0,0.013672045317887904,0.016652120256577675,0.725,0.013672045317887904,0.007035042649282532,0.018907527157204052,0.0033078474443531624,6,2,200,42
W-attn,gate_V3,5,15.0,net_return,6,0,0.011497045317887906,0.016601429343995052,0.725,0.011497045317887906,0.004972542649282532,0.016532527157204057,0.0031582059762183747,6,2,200,42
W-attn,gate_V3,20,0.0,gross_return,6,0,-0.023587447580160344,0.04570912776500294,0.725,-0.023587447580160344,-0.050998569503706376,0.008537480878444503,0.016634923543110438,6,2,200,42
W-attn,gate_V3,20,0.0,net_return,6,0,-0.023587447580160344,0.04570912776500294,0.725,-0.023587447580160344,-0.050998569503706376,0.008537480878444503,0.016634923543110438,6,2,200,42
W-attn,gate_V3,20,15.0,gross_return,6,0,-0.023587447580160344,0.04570912776500294,0.725,-0.023587447580160344,-0.050998569503706376,0.008537480878444503,0.016634923543110438,6,2,200,42
W-attn,gate_V3,20,15.0,net_return,6,0,-0.025762447580160348,0.04545774156704504,0.725,-0.025762447580160348,-0.05296231950370638,0.006199980878444502,0.016528368031391513,6,2,200,42
W-corr,alpha_0.00,5,0.0,gross_return,6,0,0.010052063828478947,0.02481103931490134,0.7250000000000001,0.010052063828478947,0.00023215072453966826,0.021503703286146772,0.005791811977240836,6,2,200,42
W-corr,alpha_0.00,5,0.0,net_return,6,0,0.010052063828478947,0.02481103931490134,0.7250000000000001,0.010052063828478947,0.00023215072453966826,0.021503703286146772,0.005791811977240836,6,2,200,42
W-corr,alpha_0.00,5,15.0,gross_return,6,0,0.010052063828478947,0.02481103931490134,0.7250000000000001,0.010052063828478947,0.00023215072453966826,0.021503703286146772,0.005791811977240836,6,2,200,42
W-corr,alpha_0.00,5,15.0,net_return,6,0,0.007877063828478947,0.02469101481890333,0.7250000000000001,0.007877063828478947,-0.001680349275460332,0.01907243767517,0.005632193692931445,6,2,200,42
W-corr,alpha_0.00,20,0.0,gross_return,6,0,-0.03079710646633867,0.0518805401939017,0.7250000000000001,-0.03079710646633867,-0.06412033030317169,0.0025397646822403475,0.018712984099833473,6,2,200,42
W-corr,alpha_0.00,20,0.0,net_return,6,0,-0.03079710646633867,0.0518805401939017,0.7250000000000001,-0.03079710646633867,-0.06412033030317169,0.0025397646822403475,0.018712984099833473,6,2,200,42
W-corr,alpha_0.00,20,15.0,gross_return,6,0,-0.03079710646633867,0.0518805401939017,0.7250000000000001,-0.03079710646633867,-0.06412033030317169,0.0025397646822403475,0.018712984099833473,6,2,200,42
W-corr,alpha_0.00,20,15.0,net_return,6,0,-0.03297210646633866,0.05156674332887392,0.7250000000000001,-0.03297210646633866,-0.06607033030317168,0.00014101468224035236,0.018555185941159156,6,2,200,42
W-corr,alpha_0.05,5,0.0,gross_return,6,0,0.009498835084853288,0.025019592263460684,0.7208333333333333,0.009498835084853288,-0.0002045635313538211,0.020717187835626212,0.00572143398979005,6,2,200,42
W-corr,alpha_0.05,5,0.0,net_return,6,0,0.009498835084853288,0.025019592263460684,0.7208333333333333,0.009498835084853288,-0.0002045635313538211,0.020717187835626212,0.00572143398979005,6,2,200,42
W-corr,alpha_0.05,5,15.0,gross_return,6,0,0.009498835084853288,0.025019592263460684,0.7208333333333333,0.009498835084853288,-0.0002045635313538211,0.020717187835626212,0.00572143398979005,6,2,200,42
