network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.60,5,spearman_ic,10,False,0.07281385281385282,0.009626004947433542,0.10881055452484023,0.02753924406800971,6,2,200,42
W-corr,alpha_0.60,5,pearson_ic,40,False,0.05136781359688102,0.05136781359688101,0.05136781359688102,1.271311396510639e-17,6,6,200,42
W-corr,alpha_0.60,5,spearman_ic,40,False,0.07281385281385282,0.07281385281385282,0.07281385281385282,1.3912612926078192e-17,6,6,200,42
W-corr,alpha_0.60,5,pearson_ic,5,True,0.05136781359688102,-0.11836750187984005,0.21212899484210637,0.08371457716002186,6,1,200,42
W-corr,alpha_0.60,5,spearman_ic,5,True,0.07281385281385282,-0.07846124510410221,0.2266849618635333,0.07226819505260502,6,1,200,42
W-corr,alpha_0.60,5,pearson_ic,20,True,0.05136781359688102,0.021804201487997242,0.08188343052963461,0.017226526328455713,6,4,200,42
W-corr,alpha_0.60,5,spearman_ic,20,True,0.07281385281385282,0.05389919604205319,0.10618031076066792,0.01649556279256256,6,4,200,42
W-corr,alpha_0.60,20,pearson_ic,10,False,-0.1594072632399168,-0.3239258779779489,0.02997719061406262,0.10388192535573615,6,2,200,42
W-corr,alpha_0.60,20,spearman_ic,10,False,-0.13424860853432283,-0.27966877963306536,0.053106575963718816,0.0921438133522577,6,2,200,42
W-corr,alpha_0.60,20,pearson_ic,40,False,-0.1594072632399168,-0.1594072632399168,-0.15940726323991675,3.3506008877499753e-17,6,6,200,42
W-corr,alpha_0.60,20,spearman_ic,40,False,-0.13424860853432283,-0.13424860853432283,-0.1342486085343228,1.0954802372801819e-17,6,6,200,42
W-corr,alpha_0.60,20,pearson_ic,5,True,-0.1594072632399168,-0.3600261049990255,0.1115907740763762,0.12168926160144561,6,1,200,42
W-corr,alpha_0.60,20,spearman_ic,5,True,-0.13424860853432283,-0.3349866007008864,0.09851319315605034,0.11167080606707863,6,1,200,42
W-corr,alpha_0.60,20,pearson_ic,20,True,-0.1594072632399168,-0.2854221585775483,-0.060331946752750235,0.06513495925770899,6,4,200,42
W-corr,alpha_0.60,20,spearman_ic,20,True,-0.13424860853432283,-0.24361379097093364,-0.043676561533704375,0.05794348223450259,6,4,200,42
W-corr,alpha_0.75,5,pearson_ic,10,False,0.043711647951760337,-0.012343793557313581,0.09976708946083425,0.03092400309208236,6,2,200,42
W-corr,alpha_0.75,5,spearman_ic,10,False,0.07527520098948669,-0.0074079055864770225,0.1317831374974232,0.034835120101364796,6,2,200,42
W-corr,alpha_0.75,5,pearson_ic,40,False,0.043711647951760337,0.043711647951760337,0.04371164795176035,6.956306463039096e-18,6,6,200,42
W-corr,alpha_0.75,5,spearman_ic,40,False,0.07527520098948669,0.07527520098948669,0.0752752009894867,8.962573924315177e-18,6,6,200,42
W-corr,alpha_0.75,5,pearson_ic,5,True,0.043711647951760337,-0.13235305682445617,0.2094120946952878,0.087126877191737,6,1,200,42
W-corr,alpha_0.75,5,spearman_ic,5,True,0.07527520098948669,-0.10113203463203463,0.2402114512471655,0.0838547221167226,6,1,200,42
W-corr,alpha_0.75,5,pearson_ic,20,True,0.043711647951760337,0.01614076909371775,0.07820654011724557,0.018474739653237923,6,4,200,42
W-corr,alpha_0.75,5,spearman_ic,20,True,0.07527520098948669,0.04584724799010513,0.11677732683982685,0.02097114136758818,6,4,200,42
W-corr,alpha_0.75,20,pearson_ic,10,False,-0.18349714779138046,-0.35681526393121543,0.016141226980015296,0.10790158150368065,6,2,200,42
W-corr,alpha_0.75,20,spearman_ic,10,False,-0.14956709956709954,-0.3245882292310864,0.06163883735312307,0.10101160397039216,6,2,200,42
