network,variant,signal_date,horizon,n_stocks,excluded,pearson_ic,spearman_ic
W-attn,gate_V2,2026-03-31,5,98,False,0.3531523533951131,0.25750243865118677
W-attn,gate_V2,2026-03-31,20,98,False,0.003714953423031457,0.02564887248245127
W-attn,gate_V2,2026-04-08,5,98,False,0.03561243500449975,0.11847700654769873
W-attn,gate_V2,2026-04-08,20,97,False,0.22231491094401593,0.2391384388807069
W-attn,gate_V2,2026-04-15,5,98,False,0.0580330626530068,0.07528897219618869
W-attn,gate_V2,2026-04-15,20,97,False,0.21846949231439264,0.18579055333473593
W-attn,gate_V2,2026-04-22,5,98,False,-0.30812036333276066,-0.15929333307831095
W-attn,gate_V2,2026-04-22,20,97,False,-0.11590046113379435,-0.16423837576267616
W-attn,gate_V2,2026-04-29,5,97,False,0.22178600468141063,0.23773143277929726
W-attn,gate_V2,2026-04-29,20,97,False,0.11522102723970358,0.13266621081422258
W-attn,gate_V2,2026-05-11,5,98,False,0.08234858129300233,0.11313428839202035
W-attn,gate_V2,2026-05-11,20,98,False,0.07780097464648134,0.09715713839425179
W-attn,gate_V2,2026-05-18,5,98,False,-0.05504657486838993,-0.1160542942575343
W-attn,gate_V2,2026-05-18,20,98,False,-0.02123707124524833,0.0038699641056047533
W-attn,gate_V2,2026-05-25,5,98,False,0.143401605631655,0.07658958616248748
W-attn,gate_V2,2026-05-25,20,98,False,-0.05136631015419185,-0.0036531951112216206
W-attn,gate_V2,2026-06-01,5,98,False,-0.02085523878476095,-0.009862989244432543
W-attn,gate_V2,2026-06-01,20,98,False,-0.004635525057428641,0.1131980439786036
W-attn,gate_V2,2026-06-08,5,98,False,-0.19903456332451322,-0.22961574507966256
W-attn,gate_V2,2026-06-08,20,98,False,0.01703638365277209,-0.0335800674534106
W-attn,gate_V2,2026-06-15,5,98,False,0.1571536288257755,0.0733635534813738
W-attn,gate_V2,2026-06-15,20,98,False,0.19147781679743484,0.13543599257884972
W-attn,gate_V2,2026-06-23,5,98,False,-0.2414824093549341,-0.3562853445033121
W-attn,gate_V2,2026-06-23,20,98,False,0.0036061394461482507,-0.0059228939935861875
W-attn,gate_V2,2026-06-30,5,98,False,0.23178249014528912,0.20885692608814846
W-attn,gate_V2,2026-06-30,20,98,False,0.309028862529384,0.23539200122410722
W-attn,gate_V2,2026-07-07,5,98,False,0.1119716715452645,0.028874905163564953
W-attn,gate_V2,2026-07-07,20,98,False,0.2677796320162461,0.18385198503018826
W-attn,gate_V2,2026-07-14,5,98,False,-0.11668955360714517,-0.165758149557855
W-attn,gate_V2,2026-07-14,20,98,False,-0.11375167050394056,-0.07984112107823448
W-attn,gate_V2,2026-07-21,5,98,False,-0.1744222388024436,-0.13892979872361313
W-attn,gate_V2,2026-07-21,20,98,False,0.1294039764714865,0.08467379454124667
W-attn,gate_V2,2026-07-28,5,98,False,-0.22852730709446784,-0.20813011240109916
W-attn,gate_V2,2026-07-28,20,98,False,-0.02214170144122027,-0.015817761031310364
W-attn,gate_V2,2026-08-04,5,98,False,0.18213632268663132,0.17659659927701163
W-attn,gate_V2,2026-08-04,20,0,True,,
W-attn,gate_V2,2026-08-11,5,98,False,0.23245294018907936,0.2575279408858201
W-attn,gate_V2,2026-08-11,20,0,True,,
W-attn,gate_V2,2026-08-18,5,98,False,-0.23950346006014864,-0.22327843977328513
W-attn,gate_V2,2026-08-18,20,0,True,,
W-attn,gate_V2,2026-08-25,5,0,True,,
W-attn,gate_V2,2026-08-25,20,0,True,,
W-attn,gate_V3,2025-04-02,5,99,False,0.042164665678708434,0.07118119975262832
W-attn,gate_V3,2025-04-02,20,99,False,0.12083648407730141,0.15714285714285714
W-attn,gate_V3,2025-04-10,5,99,False,0.21586277865085363,0.2252690166975881
W-attn,gate_V3,2025-04-10,20,99,False,-0.2943183615305384,-0.349721706864564
W-attn,gate_V3,2025-04-17,5,99,False,-0.08875695074025469,0.019653679653679652
W-attn,gate_V3,2025-04-17,20,99,False,-0.30471839454204347,-0.16752009894867034
W-attn,gate_V3,2025-04-24,5,99,False,0.18926075201537268,0.24279529993815707
W-attn,gate_V3,2025-04-24,20,99,False,-0.15573401888623836,-0.14959802102659245
W-attn,gate_V3,2025-05-06,5,99,False,-0.17870416460487057,-0.1374273345701917
W-attn,gate_V3,2025-05-06,20,99,False,-0.27631364408729103,-0.2477179962894248
W-attn,gate_V3,2025-05-13,5,99,False,0.3094347021069024,0.1788126159554731
W-attn,gate_V3,2025-05-13,20,99,False,0.34912292083774404,0.2593568336425479
W-attn,gate_V3,2025-05-20,5,99,False,0.028386204140001595,0.08754483611626468
W-attn,gate_V3,2025-05-20,20,99,False,-0.13246333637249288,-0.060049474335188625
W-attn,gate_V3,2025-05-27,5,99,False,-0.17386775283018882,-0.15873840445269016
W-attn,gate_V3,2025-05-27,20,99,False,-0.26998413731848764,-0.31945578231292515
W-attn,gate_V3,2025-06-04,5,99,False,-0.1323589740372518,-0.09487940630797773
W-attn,gate_V3,2025-06-04,20,99,False,-0.015047558859973241,-0.001867656153370439
W-attn,gate_V3,2025-06-11,5,99,False,0.05430711155304193,-0.05672232529375386
W-attn,gate_V3,2025-06-11,20,99,False,-0.014813839105644471,0.019233147804576373
W-attn,gate_V3,2025-06-18,5,99,False,-0.28581946836089145,-0.2870377241805813
W-attn,gate_V3,2025-06-18,20,99,False,-0.14885926127580582,-0.17826839826839824
W-attn,gate_V3,2025-06-25,5,99,False,-0.07230229473807422,0.002288188002473716
W-attn,gate_V3,2025-06-25,20,99,False,-0.16585199388440228,-0.12040816326530612
W-attn,gate_V3,2025-07-02,5,99,False,-0.08146376829129537,0.02043290043290043
W-attn,gate_V3,2025-07-02,20,99,False,-0.17267308383634095,-0.12241187384044525
W-attn,gate_V3,2025-07-09,5,99,False,-0.16499529829193052,-0.09645021645021645
W-attn,gate_V3,2025-07-09,20,99,False,-0.059783241846795045,0.015534941249226962
W-attn,gate_V3,2025-07-16,5,99,False,-0.1750197202370126,-0.11427334570191712
W-attn,gate_V3,2025-07-16,20,97,False,0.17939319163640668,-0.10830002103934357
W-attn,gate_V3,2025-07-23,5,99,False,0.1497958035011926,0.08259740259740259
W-attn,gate_V3,2025-07-23,20,97,False,0.1568454543011551,-0.0030375552282768774
W-attn,gate_V3,2025-07-30,5,99,False,0.13280967520807968,0.052578849721706865
W-attn,gate_V3,2025-07-30,20,97,False,0.07348725643143483,-0.12092362718283188
W-attn,gate_V3,2025-08-06,5,97,False,-0.0548050073191874,-0.23673206395960444
W-attn,gate_V3,2025-08-06,20,94,False,-0.006688221739086819,-0.009702705631615072
W-attn,gate_V3,2025-08-13,5,97,False,0.15841214986380137,0.33998264254155264
W-attn,gate_V3,2025-08-13,20,94,False,0.0743774686538154,0.22612433623523462
W-attn,gate_V3,2025-08-20,5,98,False,0.06686979600665513,0.0007076870110743452
W-attn,gate_V3,2025-08-20,20,95,False,-0.10383094895925955,-0.06427771556550953
W-attn,gate_V3,2025-08-27,5,95,False,0.02949702936770714,0.021654535274356103
W-attn,gate_V3,2025-08-27,20,95,False,-0.003388782464167519,-0.0333986562150056
W-attn,gate_V3,2025-09-03,5,96,False,-0.025637825672323148,0.03213510580575149
W-attn,gate_V3,2025-09-03,20,94,False,-0.00816972488727212,0.13148141458656937
W-attn,gate_V3,2025-09-10,5,97,False,-0.08487233767803516,-0.03868609299389859
W-attn,gate_V3,2025-09-10,20,95,False,0.04450142827874498,0.10401735722284433
W-attn,gate_V3,2025-09-17,5,98,False,0.11983306979858,-0.02161951941038833
W-attn,gate_V3,2025-09-17,20,96,False,0.23990915566941626,0.24361096039066737
W-attn,gate_V3,2025-09-24,5,96,False,0.14465584155846603,0.21102821486706458
W-attn,gate_V3,2025-09-24,20,96,False,0.1098796166035749,0.06311720021703744
W-attn,gate_V3,2025-10-09,5,96,False,-0.034561184240067176,-0.056985892566467716
W-attn,gate_V3,2025-10-09,20,96,False,-0.3626075700357004,-0.23879544221378185
W-attn,gate_V3,2025-10-16,5,97,False,0.08722472601370543,0.17641489585524933
W-attn,gate_V3,2025-10-16,20,97,False,0.37797291019802853,0.3824689669682305
W-attn,gate_V3,2025-10-23,5,98,False,-0.11505442426591392,0.06872214677811142
W-attn,gate_V3,2025-10-23,20,98,False,-0.1348026171858002,-0.08384497191566409
W-attn,gate_V3,2025-10-30,5,98,False,-0.11799984315429632,-0.16469980682057264
W-attn,gate_V3,2025-10-30,20,97,False,0.03136681744292514,-0.13878077003997474
W-attn,gate_V3,2025-11-06,5,98,False,-0.32611677453675336,-0.32113051406129456
W-attn,gate_V3,2025-11-06,20,97,False,0.030302513703830483,-0.15131232905533346
W-attn,gate_V3,2025-11-13,5,98,False,0.023604543620730726,0.009748229188582648
W-attn,gate_V3,2025-11-13,20,97,False,-0.0548807807708549,-0.10336892488954343
W-attn,gate_V3,2025-11-20,5,97,False,0.12001261585189635,0.0196717862402693
W-attn,gate_V3,2025-11-20,20,97,False,0.10666542155992385,0.016949821165579634
W-attn,gate_V3,2025-11-27,5,97,False,0.07074601908495255,0.046036713654533976
W-attn,gate_V3,2025-11-27,20,96,False,0.05123007218817865,-0.015382528486163862
W-attn,gate_V3,2025-12-04,5,97,False,-0.1523274672891395,0.09351988217967598
W-attn,gate_V3,2025-12-04,20,95,False,-0.0881971926148723,0.05018197088465846
W-attn,gate_V3,2025-12-11,5,98,False,-0.16955737417232797,-0.16653596771417092
W-attn,gate_V3,2025-12-11,20,96,False,-0.12202271275063545,-0.11912642430819317
W-attn,gate_V3,2025-12-18,5,97,False,0.23588435681596415,0.17182568903850196
W-attn,gate_V3,2025-12-18,20,96,False,0.10084548579761293,0.07034725990233315
W-attn,gate_V3,2025-12-25,5,96,False,0.2017941313123501,0.11041779706999458
W-attn,gate_V3,2025-12-25,20,96,False,0.19191230891462327,0.04957948996201845
W-attn,gate_V3,2026-01-05,5,97,False,0.2977067307817948,0.21920366084578158
W-attn,gate_V3,2026-01-05,20,97,False,0.3131143172320281,0.08798390490216705
W-attn,gate_V3,2026-01-12,5,97,False,0.0775060166292205,0.030428150641699972
W-attn,gate_V3,2026-01-12,20,97,False,0.0540470525753178,0.09362507889753839
W-attn,gate_V3,2026-01-19,5,98,False,0.0017939844435104172,-0.08967223252937538
W-attn,gate_V3,2026-01-19,20,98,False,0.1812826212512783,-0.06020440041058596
W-attn,gate_V3,2026-01-26,5,98,False,0.15477003247853208,-0.054185873037124875
W-attn,gate_V3,2026-01-26,20,98,False,0.3521259737283311,0.05831723504772105
W-attn,gate_V3,2026-02-02,5,98,False,0.14910481450602703,0.1101760291745564
W-attn,gate_V3,2026-02-02,20,98,False,0.12564130230167062,0.13497695235545012
W-attn,gate_V3,2026-02-09,5,98,False,0.1865514973557052,0.17805022665111028
W-attn,gate_V3,2026-02-09,20,98,False,-0.0018506046916889761,-0.10234684314213031
W-attn,gate_V3,2026-02-24,5,98,False,0.28563016573842176,0.008804646507150187
W-attn,gate_V3,2026-02-24,20,98,False,0.2098349078890366,0.06618467443209711
W-attn,gate_V3,2026-03-03,5,98,False,0.005121946081003146,0.16447028670887284
W-attn,gate_V3,2026-03-03,20,98,False,-0.11684727338798477,-0.2106420825124801
W-attn,gate_V3,2026-03-10,5,98,False,-0.3207986298663211,-0.25247849842842474
W-attn,gate_V3,2026-03-10,20,98,False,0.034257811846811904,-0.03114460404592952
W-attn,gate_V3,2026-03-17,5,98,False,-0.17357629553500573,-0.223724728879368
W-attn,gate_V3,2026-03-17,20,98,False,-0.01797473376380177,0.03509745041409253
W-attn,gate_V3,2026-03-24,5,98,False,-0.09345835237897135,-0.05169940516037718
W-attn,gate_V3,2026-03-24,20,98,False,0.18498368916535116,0.19919157916212404
W-attn,gate_V3,2026-03-31,5,98,False,0.3531523533951131,0.25750243865118677
W-attn,gate_V3,2026-03-31,20,98,False,0.003714953423031457,0.02564887248245127
W-attn,gate_V3,2026-04-08,5,98,False,0.03561243500449975,0.11847700654769873
W-attn,gate_V3,2026-04-08,20,97,False,0.22231491094401593,0.2391384388807069
W-attn,gate_V3,2026-04-15,5,98,False,0.0580330626530068,0.07528897219618869
W-attn,gate_V3,2026-04-15,20,97,False,0.21846949231439264,0.18579055333473593
W-attn,gate_V3,2026-04-22,5,98,False,-0.30812036333276066,-0.15929333307831095
W-attn,gate_V3,2026-04-22,20,97,False,-0.11590046113379435,-0.16423837576267616
W-attn,gate_V3,2026-04-29,5,97,False,0.22178600468141063,0.23773143277929726
W-attn,gate_V3,2026-04-29,20,97,False,0.11522102723970358,0.13266621081422258
W-attn,gate_V3,2026-05-11,5,98,False,0.08234858129300233,0.11313428839202035
W-attn,gate_V3,2026-05-11,20,98,False,0.07780097464648134,0.09715713839425179
W-attn,gate_V3,2026-05-18,5,98,False,-0.05504657486838993,-0.1160542942575343
W-attn,gate_V3,2026-05-18,20,98,False,-0.02123707124524833,0.0038699641056047533
W-attn,gate_V3,2026-05-25,5,98,False,0.143401605631655,0.07658958616248748
W-attn,gate_V3,2026-05-25,20,98,False,-0.05136631015419185,-0.0036531951112216206
W-attn,gate_V3,2026-06-01,5,98,False,-0.02085523878476095,-0.009862989244432543
W-attn,gate_V3,2026-06-01,20,98,False,-0.004635525057428641,0.1131980439786036
W-attn,gate_V3,2026-06-08,5,98,False,-0.19903456332451322,-0.22961574507966256
W-attn,gate_V3,2026-06-08,20,98,False,0.01703638365277209,-0.0335800674534106
W-attn,gate_V3,2026-06-15,5,98,False,0.1571536288257755,0.0733635534813738
W-attn,gate_V3,2026-06-15,20,98,False,0.19147781679743484,0.13543599257884972
W-attn,gate_V3,2026-06-23,5,98,False,-0.2414824093549341,-0.3562853445033121
W-attn,gate_V3,2026-06-23,20,98,False,0.0036061394461482507,-0.0059228939935861875
W-attn,gate_V3,2026-06-30,5,98,False,0.23178249014528912,0.20885692608814846
W-attn,gate_V3,2026-06-30,20,98,False,0.309028862529384,0.23539200122410722
W-attn,gate_V3,2026-07-07,5,98,False,0.1119716715452645,0.028874905163564953
W-attn,gate_V3,2026-07-07,20,98,False,0.2677796320162461,0.18385198503018826
W-attn,gate_V3,2026-07-14,5,98,False,-0.11668955360714517,-0.165758149557855
W-attn,gate_V3,2026-07-14,20,98,False,-0.11375167050394056,-0.07984112107823448
W-attn,gate_V3,2026-07-21,5,98,False,-0.1744222388024436,-0.13892979872361313
W-attn,gate_V3,2026-07-21,20,98,False,0.1294039764714865,0.08467379454124667
W-attn,gate_V3,2026-07-28,5,98,False,-0.22852730709446784,-0.20813011240109916
W-attn,gate_V3,2026-07-28,20,98,False,-0.02214170144122027,-0.015817761031310364
W-attn,gate_V3,2026-08-04,5,98,False,0.18213632268663132,0.17659659927701163
W-attn,gate_V3,2026-08-04,20,0,True,,
W-attn,gate_V3,2026-08-11,5,98,False,0.23245294018907936,0.2575279408858201
W-attn,gate_V3,2026-08-11,20,0,True,,
W-attn,gate_V3,2026-08-18,5,98,False,-0.23950346006014864,-0.22327843977328513
W-attn,gate_V3,2026-08-18,20,0,True,,
W-attn,gate_V3,2026-08-25,5,0,True,,
W-attn,gate_V3,2026-08-25,20,0,True,,
W-corr,alpha_0.00,2025-04-02,5,99,False,-0.024388403337327186,0.007359307359307359
W-corr,alpha_0.00,2025-04-02,20,99,False,0.025283669632571268,0.05459492888064316
W-corr,alpha_0.00,2025-04-10,5,99,False,0.24787653601944046,0.2608534322820037
W-corr,alpha_0.00,2025-04-10,20,99,False,-0.3333277480251488,-0.3658256029684601
W-corr,alpha_0.00,2025-04-17,5,99,False,-0.09802733924804236,-0.05762523191094619
W-corr,alpha_0.00,2025-04-17,20,99,False,-0.30204030178477836,-0.21678416821273963
W-corr,alpha_0.00,2025-04-24,5,99,False,0.13396981325626142,0.19564625850340137
W-corr,alpha_0.00,2025-04-24,20,99,False,-0.16893857849950444,-0.13918367346938776
W-corr,alpha_0.00,2025-05-06,5,99,False,-0.18854404153204793,-0.15729128014842303
W-corr,alpha_0.00,2025-05-06,20,99,False,-0.28611151750550917,-0.2699072356215213
W-corr,alpha_0.00,2025-05-13,5,99,False,0.2939943622244675,0.17361781076066787
W-corr,alpha_0.00,2025-05-13,20,99,False,0.3465065408171185,0.2777241805813234
W-corr,alpha_0.00,2025-05-20,5,99,False,0.041312283796457044,0.07419913419913418
W-corr,alpha_0.00,2025-05-20,20,99,False,-0.14339532263783866,-0.11035250463821891
W-corr,alpha_0.00,2025-05-27,5,99,False,-0.20843029643494151,-0.21179962894248608
W-corr,alpha_0.00,2025-05-27,20,99,False,-0.36252107124382404,-0.378169449598021
W-corr,alpha_0.00,2025-06-04,5,99,False,-0.08156093856760548,-0.025627705627705628
W-corr,alpha_0.00,2025-06-04,20,99,False,0.04030783259767889,0.07192331478045763
W-corr,alpha_0.00,2025-06-11,5,99,False,0.008108070345133982,-0.07789734075448361
W-corr,alpha_0.00,2025-06-11,20,99,False,0.012160658273800895,0.0613234384662956
W-corr,alpha_0.00,2025-06-18,5,99,False,-0.2985202409507366,-0.28338899196042056
W-corr,alpha_0.00,2025-06-18,20,99,False,-0.16168490964878512,-0.2109461966604824
W-corr,alpha_0.00,2025-06-25,5,99,False,-0.061435187640376296,-0.0025602968460111315
W-corr,alpha_0.00,2025-06-25,20,99,False,-0.15110093787986306,-0.1305256648113791
W-corr,alpha_0.00,2025-07-02,5,99,False,-0.1025949491177077,0.002325293753865182
W-corr,alpha_0.00,2025-07-02,20,99,False,-0.19694585514141819,-0.08958565244279529
W-corr,alpha_0.00,2025-07-09,5,99,False,-0.15057133741470186,-0.046827458256029686
W-corr,alpha_0.00,2025-07-09,20,99,False,-0.04145729033496836,0.03507730364873222
W-corr,alpha_0.00,2025-07-16,5,99,False,-0.13806401803489612,-0.08921459492888063
W-corr,alpha_0.00,2025-07-16,20,97,False,0.21375001839315397,-0.08392068167473173
W-corr,alpha_0.00,2025-07-23,5,99,False,0.14997519126077002,0.03924551638837353
W-corr,alpha_0.00,2025-07-23,20,97,False,0.14093707456044707,-0.061171891436987154
W-corr,alpha_0.00,2025-07-30,5,99,False,0.1481847044181293,0.062708719851577
W-corr,alpha_0.00,2025-07-30,20,97,False,0.10566160635780612,-0.09710972017673047
W-corr,alpha_0.00,2025-08-06,5,97,False,-0.013029469633757495,-0.1839233115926783
W-corr,alpha_0.00,2025-08-06,20,94,False,0.0406837486955383,0.04951052992811472
W-corr,alpha_0.00,2025-08-13,5,97,False,0.2309397223437263,0.37761676835682717
W-corr,alpha_0.00,2025-08-13,20,94,False,0.0682001200493689,0.19930643355127697
W-corr,alpha_0.00,2025-08-20,5,98,False,0.13534070107302065,0.04060593309488743
W-corr,alpha_0.00,2025-08-20,20,95,False,-0.06633960494560617,-0.04759238521836506
W-corr,alpha_0.00,2025-08-27,5,95,False,0.08464570062693112,0.04343505039193729
W-corr,alpha_0.00,2025-08-27,20,95,False,0.060645663875156755,0.055361142217245245
W-corr,alpha_0.00,2025-09-03,5,96,False,-0.025123776081026936,0.03555344546934346
W-corr,alpha_0.00,2025-09-03,20,94,False,0.0015557011390923924,0.07800455152981975
W-corr,alpha_0.00,2025-09-10,5,97,False,-0.009079478085829382,-0.019040605933094888
W-corr,alpha_0.00,2025-09-10,20,95,False,0.10227829178351093,0.13078107502799552
W-corr,alpha_0.00,2025-09-17,5,98,False,0.15756849320994198,-0.01841898896390796
W-corr,alpha_0.00,2025-09-17,20,96,False,0.27402647953922804,0.18228431904503528
W-corr,alpha_0.00,2025-09-24,5,96,False,0.09677818733448851,0.16249321758003257
W-corr,alpha_0.00,2025-09-24,20,96,False,0.09703966433356104,0.0339392295170917
W-corr,alpha_0.00,2025-10-09,5,96,False,-0.09182725230183664,-0.10633478024959306
W-corr,alpha_0.00,2025-10-09,20,96,False,-0.3876634220558375,-0.2633071079761259
W-corr,alpha_0.00,2025-10-16,5,97,False,0.11910803983320027,0.20501525352409006
W-corr,alpha_0.00,2025-10-16,20,97,False,0.38651576114425107,0.3978145381864085
W-corr,alpha_0.00,2025-10-23,5,98,False,-0.09005663594405917,0.05831723504772105
W-corr,alpha_0.00,2025-10-23,20,98,False,-0.13006958387100068,-0.10535610682886087
W-corr,alpha_0.00,2025-10-30,5,98,False,-0.18093979241892377,-0.1705908230208672
W-corr,alpha_0.00,2025-10-30,20,97,False,-0.030171302341966435,-0.14745949926362298
W-corr,alpha_0.00,2025-11-06,5,98,False,-0.3393650663653728,-0.3416470618237923
W-corr,alpha_0.00,2025-11-06,20,97,False,0.09863114652364405,-0.11847780349253101
W-corr,alpha_0.00,2025-11-13,5,98,False,-0.020649547931641195,0.003385421647571868
W-corr,alpha_0.00,2025-11-13,20,97,False,-0.06578403775756754,-0.08267147065011571
W-corr,alpha_0.00,2025-11-20,5,97,False,0.11390066356673195,0.056083000210393426
W-corr,alpha_0.00,2025-11-20,20,97,False,0.10641911849420488,0.07286187670944666
W-corr,alpha_0.00,2025-11-27,5,97,False,0.02752017607202264,0.06315747948664001
W-corr,alpha_0.00,2025-11-27,20,96,False,0.029344087476168436,0.031009224091155727
W-corr,alpha_0.00,2025-12-04,5,97,False,-0.12104522779789234,0.024879023774458234
W-corr,alpha_0.00,2025-12-04,20,95,False,-0.0830851960879431,0.018770996640537514
W-corr,alpha_0.00,2025-12-11,5,98,False,-0.15187388182891337,-0.14281888950519286
W-corr,alpha_0.00,2025-12-11,20,96,False,-0.13783914350813528,-0.12135105805751491
W-corr,alpha_0.00,2025-12-18,5,97,False,0.17668966327690658,0.1331264464548706
W-corr,alpha_0.00,2025-12-18,20,96,False,0.07552824422671321,0.015138361367335864
W-corr,alpha_0.00,2025-12-25,5,96,False,0.19801015594685084,0.14450623982637004
W-corr,alpha_0.00,2025-12-25,20,96,False,0.17122947202728533,0.07083559413998915
W-corr,alpha_0.00,2026-01-05,5,97,False,0.2980289327952661,0.23370765832106036
W-corr,alpha_0.00,2026-01-05,20,97,False,0.26595214163143754,0.04748316852514201
W-corr,alpha_0.00,2026-01-12,5,97,False,0.04425314755877687,0.0032084998948032815
W-corr,alpha_0.00,2026-01-12,20,97,False,0.0053842027522765035,0.04341994529770671
W-corr,alpha_0.00,2026-01-19,5,98,False,0.015934676349888727,-0.0662739322533137
W-corr,alpha_0.00,2026-01-19,20,98,False,0.14998585807162554,-0.06487130934848165
W-corr,alpha_0.00,2026-01-26,5,98,False,0.0665218330362436,-0.0553079713609905
W-corr,alpha_0.00,2026-01-26,20,98,False,0.2641124602201147,0.04710900292638142
W-corr,alpha_0.00,2026-02-02,5,98,False,0.1559084714005587,0.14971724397350317
W-corr,alpha_0.00,2026-02-02,20,98,False,0.11597455324892447,0.14121224872329438
W-corr,alpha_0.00,2026-02-09,5,98,False,0.18584833437598056,0.22308717301353528
W-corr,alpha_0.00,2026-02-09,20,98,False,0.04436366387337611,-0.08963397917742542
W-corr,alpha_0.00,2026-02-24,5,98,False,0.2605446520332053,0.019885367455323266
W-corr,alpha_0.00,2026-02-24,20,98,False,0.225377946968641,0.10600641381201026
W-corr,alpha_0.00,2026-03-03,5,98,False,0.025945935343886176,0.18359696268385517
W-corr,alpha_0.00,2026-03-03,20,98,False,-0.1161078193866975,-0.2340148805539085
W-corr,alpha_0.00,2026-03-10,5,98,False,-0.3056479548753474,-0.2570816517797372
W-corr,alpha_0.00,2026-03-10,20,98,False,0.010803952751609643,-0.03794094957570657
W-corr,alpha_0.00,2026-03-17,5,98,False,-0.22181072726133935,-0.277037150380302
W-corr,alpha_0.00,2026-03-17,20,98,False,-0.055407460101339644,0.07716338644173694
W-corr,alpha_0.00,2026-03-24,5,98,False,-0.12800313469931623,-0.0773163998495368
W-corr,alpha_0.00,2026-03-24,20,98,False,0.153190923727071,0.21330706603166097
W-corr,alpha_0.00,2026-03-31,5,98,False,0.2941916862988027,0.28512135875906125
W-corr,alpha_0.00,2026-03-31,20,98,False,0.004764336409510362,0.03563299734139203
W-corr,alpha_0.00,2026-04-08,5,98,False,-0.04687637885110913,0.0664651990130635
W-corr,alpha_0.00,2026-04-08,20,97,False,0.19398370007684893,0.2784557121817799
W-corr,alpha_0.00,2026-04-15,5,98,False,0.0805548924709054,0.13996263922626218
W-corr,alpha_0.00,2026-04-15,20,97,False,0.2200975294978598,0.23771828318956445
W-corr,alpha_0.00,2026-04-22,5,98,False,-0.3416532153986464,-0.18215608642707315
W-corr,alpha_0.00,2026-04-22,20,97,False,-0.1481667611534014,-0.19223385230380813
W-corr,alpha_0.00,2026-04-29,5,97,False,0.23821189982040128,0.23055175678518827
W-corr,alpha_0.00,2026-04-29,20,97,False,0.10745825357671936,0.13549337260677466
W-corr,alpha_0.00,2026-05-11,5,98,False,0.1328883008998322,0.1542566417382323
W-corr,alpha_0.00,2026-05-11,20,98,False,0.09261481270195461,0.12450828503847648
W-corr,alpha_0.00,2026-05-18,5,98,False,-0.05684188404563209,-0.14432352134855816
W-corr,alpha_0.00,2026-05-18,20,98,False,-0.005751710320777176,0.010768318573915036
W-corr,alpha_0.00,2026-05-25,5,98,False,0.1679489172848263,0.06489681158311496
W-corr,alpha_0.00,2026-05-25,20,98,False,-0.030231853473345487,0.0737843403528234
W-corr,alpha_0.00,2026-06-01,5,98,False,-0.04260343086957871,-0.02617166829243412
W-corr,alpha_0.00,2026-06-01,20,98,False,0.023059044463100555,0.13016978112707125
W-corr,alpha_0.00,2026-06-08,5,98,False,-0.17852477825676402,-0.23198745290056036
W-corr,alpha_0.00,2026-06-08,20,98,False,0.01300805187631518,-0.06698799482304636
W-corr,alpha_0.00,2026-06-15,5,98,False,0.15750379775583156,0.05065381354041147
W-corr,alpha_0.00,2026-06-15,20,98,False,0.19021373990108809,0.11660259230215045
W-corr,alpha_0.00,2026-06-23,5,98,False,-0.25461214002061544,-0.3410095059579596
W-corr,alpha_0.00,2026-06-23,20,98,False,0.016480408923822087,0.00867713533398364
W-corr,alpha_0.00,2026-06-30,5,98,False,0.21253217832492924,0.1788662981593762
W-corr,alpha_0.00,2026-06-30,20,98,False,0.2677695884738922,0.19484344815714477
W-corr,alpha_0.00,2026-07-07,5,98,False,0.07874988852011841,0.027102499856549927
W-corr,alpha_0.00,2026-07-07,20,98,False,0.252323116368883,0.1563223227435304
W-corr,alpha_0.00,2026-07-14,5,98,False,-0.16290815117521282,-0.23762344675452182
W-corr,alpha_0.00,2026-07-14,20,98,False,-0.11484585904960992,-0.09579276884136971
W-corr,alpha_0.00,2026-07-21,5,98,False,-0.173973156626115,-0.10394073280671218
W-corr,alpha_0.00,2026-07-21,20,98,False,0.13837423224738898,0.10526684900764427
W-corr,alpha_0.00,2026-07-28,5,98,False,-0.18809278376569888,-0.24527411714451475
W-corr,alpha_0.00,2026-07-28,20,98,False,0.0022937245564496034,0.011099847624148066
W-corr,alpha_0.00,2026-08-04,5,98,False,0.23410297651050543,0.16452129117813946
W-corr,alpha_0.00,2026-08-04,20,0,True,,
W-corr,alpha_0.00,2026-08-11,5,98,False,0.2851431685639748,0.3239740132229086
W-corr,alpha_0.00,2026-08-11,20,0,True,,
W-corr,alpha_0.00,2026-08-18,5,98,False,-0.24195120056931982,-0.19191069117431414
W-corr,alpha_0.00,2026-08-18,20,0,True,,
W-corr,alpha_0.00,2026-08-25,5,0,True,,
W-corr,alpha_0.00,2026-08-25,20,0,True,,
W-corr,alpha_0.05,2025-04-02,5,99,False,-0.024763628912138895,0.0070129870129870125
W-corr,alpha_0.05,2025-04-02,20,99,False,0.02428361676840779,0.055807050092764376
W-corr,alpha_0.05,2025-04-10,5,99,False,0.24640077875482266,0.2636487322201608
W-corr,alpha_0.05,2025-04-10,20,99,False,-0.33527254274840074,-0.36547928262213975
W-corr,alpha_0.05,2025-04-17,5,99,False,-0.09777886449904942,-0.05547309833024119
W-corr,alpha_0.05,2025-04-17,20,99,False,-0.3037754373352839,-0.21574520717377857
