network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-attn,alpha_0.75,5,spearman_ic,10,False,0.006621837620327892,-0.020900538661202752,0.035099456524383746,0.014318902276066045,68,2,2000,42
W-attn,alpha_0.75,5,pearson_ic,40,False,0.013370315849512185,-0.01730318583570909,0.04608291941758276,0.01663380837264665,68,8,2000,42
W-attn,alpha_0.75,5,spearman_ic,40,False,0.006621837620327892,-0.017720235677897017,0.029543410112933818,0.01200371794069664,68,8,2000,42
W-attn,alpha_0.75,5,pearson_ic,5,True,0.013370315849512185,-0.020270219936884767,0.04767316459283828,0.017406692839647978,68,1,2000,42
W-attn,alpha_0.75,5,spearman_ic,5,True,0.006621837620327892,-0.02415004247053322,0.036736062880858275,0.015590764577370835,68,1,2000,42
W-attn,alpha_0.75,5,pearson_ic,20,True,0.013370315849512185,-0.018618900412916153,0.04806330323331376,0.017088903787526734,68,4,2000,42
W-attn,alpha_0.75,5,spearman_ic,20,True,0.006621837620327892,-0.019210815789430694,0.03380408307712146,0.013771795116500474,68,4,2000,42
W-attn,alpha_0.75,20,pearson_ic,10,False,0.026305026487104078,-0.007132427366909681,0.06068783024413347,0.01711761839287092,65,2,2000,42
W-attn,alpha_0.75,20,spearman_ic,10,False,0.005828792030203473,-0.02470340051853719,0.03353948153870151,0.014871325793950755,65,2,2000,42
W-attn,alpha_0.75,20,pearson_ic,40,False,0.026305026487104078,-0.011878520173522778,0.06655570152426488,0.020268089127296728,65,8,2000,42
W-attn,alpha_0.75,20,spearman_ic,40,False,0.005828792030203473,-0.026840574477762166,0.03697325766353038,0.016267278707625694,65,8,2000,42
W-attn,alpha_0.75,20,pearson_ic,5,True,0.026305026487104078,-0.005438975821811111,0.05858494119220851,0.016398954298459514,65,1,2000,42
W-attn,alpha_0.75,20,spearman_ic,5,True,0.005828792030203473,-0.02304711033400754,0.0340904621499841,0.014942593167081296,65,1,2000,42
W-attn,alpha_0.75,20,pearson_ic,20,True,0.026305026487104078,-0.011459731661929325,0.06578773246568972,0.01993872442617119,65,4,2000,42
W-attn,alpha_0.75,20,spearman_ic,20,True,0.005828792030203473,-0.026573660841540094,0.03702102010514288,0.01610432814349656,65,4,2000,42
W-attn,b0_alpha_0.40,5,pearson_ic,10,False,0.010924068216826883,-0.029763757384717444,0.052837947922907635,0.02096740406701651,68,2,2000,42
W-attn,b0_alpha_0.40,5,spearman_ic,10,False,0.005723653020433261,-0.029565012450983145,0.04327197302444008,0.01848140831339279,68,2,2000,42
W-attn,b0_alpha_0.40,5,pearson_ic,40,False,0.010924068216826883,-0.025617088217387927,0.049588196618441965,0.019563657540670944,68,8,2000,42
W-attn,b0_alpha_0.40,5,spearman_ic,40,False,0.005723653020433261,-0.02576648271864957,0.03575143272725539,0.015606189538630343,68,8,2000,42
W-attn,b0_alpha_0.40,5,pearson_ic,5,True,0.010924068216826883,-0.029101944874211652,0.049599597721232534,0.02059277316221178,68,1,2000,42
W-attn,b0_alpha_0.40,5,spearman_ic,5,True,0.005723653020433261,-0.031292206541879516,0.043331575576139765,0.01901852180038988,68,1,2000,42
W-attn,b0_alpha_0.40,5,pearson_ic,20,True,0.010924068216826883,-0.027907749083329277,0.05040985151866457,0.01992566472055081,68,4,2000,42
W-attn,b0_alpha_0.40,5,spearman_ic,20,True,0.005723653020433261,-0.027716624474565403,0.03990536496063605,0.017437832901920514,68,4,2000,42
W-attn,b0_alpha_0.40,20,pearson_ic,10,False,0.029060547345117482,-0.012810878721454895,0.07099179135803052,0.020823646687994763,65,2,2000,42
W-attn,b0_alpha_0.40,20,spearman_ic,10,False,0.0044105267743515825,-0.03223542765739268,0.03652322373319601,0.017739069687579743,65,2,2000,42
W-attn,b0_alpha_0.40,20,pearson_ic,40,False,0.029060547345117482,-0.020302492443882974,0.07402107813520382,0.024388743346647444,65,8,2000,42
W-attn,b0_alpha_0.40,20,spearman_ic,40,False,0.0044105267743515825,-0.03728262203483506,0.04165866949655792,0.020505544928977208,65,8,2000,42
W-attn,b0_alpha_0.40,20,pearson_ic,5,True,0.029060547345117482,-0.011170041592267026,0.06830776713968036,0.020455067524039968,65,1,2000,42
W-attn,b0_alpha_0.40,20,spearman_ic,5,True,0.0044105267743515825,-0.03153160106417472,0.03924134231254808,0.01805961521690581,65,1,2000,42
W-attn,b0_alpha_0.40,20,pearson_ic,20,True,0.029060547345117482,-0.019072646323693786,0.07606286133224083,0.023703378878139527,65,4,2000,42
W-attn,b0_alpha_0.40,20,spearman_ic,20,True,0.0044105267743515825,-0.035061748273740194,0.040410960433148076,0.01905752711474466,65,4,2000,42
W-attn,gate_V1,5,pearson_ic,10,False,0.010924068216826883,-0.029763757384717444,0.052837947922907635,0.02096740406701651,68,2,2000,42
W-attn,gate_V1,5,spearman_ic,10,False,0.005723653020433261,-0.029565012450983145,0.04327197302444008,0.01848140831339279,68,2,2000,42
W-attn,gate_V1,5,pearson_ic,40,False,0.010924068216826883,-0.025617088217387927,0.049588196618441965,0.019563657540670944,68,8,2000,42
W-attn,gate_V1,5,spearman_ic,40,False,0.005723653020433261,-0.02576648271864957,0.03575143272725539,0.015606189538630343,68,8,2000,42
W-attn,gate_V1,5,pearson_ic,5,True,0.010924068216826883,-0.029101944874211652,0.049599597721232534,0.02059277316221178,68,1,2000,42
W-attn,gate_V1,5,spearman_ic,5,True,0.005723653020433261,-0.031292206541879516,0.043331575576139765,0.01901852180038988,68,1,2000,42
W-attn,gate_V1,5,pearson_ic,20,True,0.010924068216826883,-0.027907749083329277,0.05040985151866457,0.01992566472055081,68,4,2000,42
W-attn,gate_V1,5,spearman_ic,20,True,0.005723653020433261,-0.027716624474565403,0.03990536496063605,0.017437832901920514,68,4,2000,42
W-attn,gate_V1,20,pearson_ic,10,False,0.029060547345117482,-0.012810878721454895,0.07099179135803052,0.020823646687994763,65,2,2000,42
W-attn,gate_V1,20,spearman_ic,10,False,0.0044105267743515825,-0.03223542765739268,0.03652322373319601,0.017739069687579743,65,2,2000,42
W-attn,gate_V1,20,pearson_ic,40,False,0.029060547345117482,-0.020302492443882974,0.07402107813520382,0.024388743346647444,65,8,2000,42
W-attn,gate_V1,20,spearman_ic,40,False,0.0044105267743515825,-0.03728262203483506,0.04165866949655792,0.020505544928977208,65,8,2000,42
W-attn,gate_V1,20,pearson_ic,5,True,0.029060547345117482,-0.011170041592267026,0.06830776713968036,0.020455067524039968,65,1,2000,42
W-attn,gate_V1,20,spearman_ic,5,True,0.0044105267743515825,-0.03153160106417472,0.03924134231254808,0.01805961521690581,65,1,2000,42
W-attn,gate_V1,20,pearson_ic,20,True,0.029060547345117482,-0.019072646323693786,0.07606286133224083,0.023703378878139527,65,4,2000,42
W-attn,gate_V1,20,spearman_ic,20,True,0.0044105267743515825,-0.035061748273740194,0.040410960433148076,0.01905752711474466,65,4,2000,42
W-attn,gate_V2,5,pearson_ic,10,False,0.010924068216826883,-0.029763757384717444,0.052837947922907635,0.02096740406701651,68,2,2000,42
W-attn,gate_V2,5,spearman_ic,10,False,0.005723653020433261,-0.029565012450983145,0.04327197302444008,0.01848140831339279,68,2,2000,42
W-attn,gate_V2,5,pearson_ic,40,False,0.010924068216826883,-0.025617088217387927,0.049588196618441965,0.019563657540670944,68,8,2000,42
W-attn,gate_V2,5,spearman_ic,40,False,0.005723653020433261,-0.02576648271864957,0.03575143272725539,0.015606189538630343,68,8,2000,42
W-attn,gate_V2,5,pearson_ic,5,True,0.010924068216826883,-0.029101944874211652,0.049599597721232534,0.02059277316221178,68,1,2000,42
W-attn,gate_V2,5,spearman_ic,5,True,0.005723653020433261,-0.031292206541879516,0.043331575576139765,0.01901852180038988,68,1,2000,42
W-attn,gate_V2,5,pearson_ic,20,True,0.010924068216826883,-0.027907749083329277,0.05040985151866457,0.01992566472055081,68,4,2000,42
W-attn,gate_V2,5,spearman_ic,20,True,0.005723653020433261,-0.027716624474565403,0.03990536496063605,0.017437832901920514,68,4,2000,42
W-attn,gate_V2,20,pearson_ic,10,False,0.029060547345117482,-0.012810878721454895,0.07099179135803052,0.020823646687994763,65,2,2000,42
W-attn,gate_V2,20,spearman_ic,10,False,0.0044105267743515825,-0.03223542765739268,0.03652322373319601,0.017739069687579743,65,2,2000,42
W-attn,gate_V2,20,pearson_ic,40,False,0.029060547345117482,-0.020302492443882974,0.07402107813520382,0.024388743346647444,65,8,2000,42
W-attn,gate_V2,20,spearman_ic,40,False,0.0044105267743515825,-0.03728262203483506,0.04165866949655792,0.020505544928977208,65,8,2000,42
W-attn,gate_V2,20,pearson_ic,5,True,0.029060547345117482,-0.011170041592267026,0.06830776713968036,0.020455067524039968,65,1,2000,42
W-attn,gate_V2,20,spearman_ic,5,True,0.0044105267743515825,-0.03153160106417472,0.03924134231254808,0.01805961521690581,65,1,2000,42
W-attn,gate_V2,20,pearson_ic,20,True,0.029060547345117482,-0.019072646323693786,0.07606286133224083,0.023703378878139527,65,4,2000,42
W-attn,gate_V2,20,spearman_ic,20,True,0.0044105267743515825,-0.035061748273740194,0.040410960433148076,0.01905752711474466,65,4,2000,42
W-attn,gate_V3,5,pearson_ic,10,False,0.010924068216826883,-0.029763757384717444,0.052837947922907635,0.02096740406701651,68,2,2000,42
W-attn,gate_V3,5,spearman_ic,10,False,0.005723653020433261,-0.029565012450983145,0.04327197302444008,0.01848140831339279,68,2,2000,42
W-attn,gate_V3,5,pearson_ic,40,False,0.010924068216826883,-0.025617088217387927,0.049588196618441965,0.019563657540670944,68,8,2000,42
W-attn,gate_V3,5,spearman_ic,40,False,0.005723653020433261,-0.02576648271864957,0.03575143272725539,0.015606189538630343,68,8,2000,42
W-attn,gate_V3,5,pearson_ic,5,True,0.010924068216826883,-0.029101944874211652,0.049599597721232534,0.02059277316221178,68,1,2000,42
W-attn,gate_V3,5,spearman_ic,5,True,0.005723653020433261,-0.031292206541879516,0.043331575576139765,0.01901852180038988,68,1,2000,42
W-attn,gate_V3,5,pearson_ic,20,True,0.010924068216826883,-0.027907749083329277,0.05040985151866457,0.01992566472055081,68,4,2000,42
W-attn,gate_V3,5,spearman_ic,20,True,0.005723653020433261,-0.027716624474565403,0.03990536496063605,0.017437832901920514,68,4,2000,42
W-attn,gate_V3,20,pearson_ic,10,False,0.029060547345117482,-0.012810878721454895,0.07099179135803052,0.020823646687994763,65,2,2000,42
W-attn,gate_V3,20,spearman_ic,10,False,0.0044105267743515825,-0.03223542765739268,0.03652322373319601,0.017739069687579743,65,2,2000,42
W-attn,gate_V3,20,pearson_ic,40,False,0.029060547345117482,-0.020302492443882974,0.07402107813520382,0.024388743346647444,65,8,2000,42
W-attn,gate_V3,20,spearman_ic,40,False,0.0044105267743515825,-0.03728262203483506,0.04165866949655792,0.020505544928977208,65,8,2000,42
W-attn,gate_V3,20,pearson_ic,5,True,0.029060547345117482,-0.011170041592267026,0.06830776713968036,0.020455067524039968,65,1,2000,42
W-attn,gate_V3,20,spearman_ic,5,True,0.0044105267743515825,-0.03153160106417472,0.03924134231254808,0.01805961521690581,65,1,2000,42
W-attn,gate_V3,20,pearson_ic,20,True,0.029060547345117482,-0.019072646323693786,0.07606286133224083,0.023703378878139527,65,4,2000,42
W-attn,gate_V3,20,spearman_ic,20,True,0.0044105267743515825,-0.035061748273740194,0.040410960433148076,0.01905752711474466,65,4,2000,42
W-corr,alpha_0.00,5,pearson_ic,10,False,0.00823691671861886,-0.0335789055246833,0.04962573360530954,0.021260950567336487,68,2,2000,42
W-corr,alpha_0.00,5,spearman_ic,10,False,0.004283586727541477,-0.032277931541903115,0.04291969092553895,0.01935928239157291,68,2,2000,42
W-corr,alpha_0.00,5,pearson_ic,40,False,0.00823691671861886,-0.03067749419756793,0.04805456742213255,0.020203760562027565,68,8,2000,42
W-corr,alpha_0.00,5,spearman_ic,40,False,0.004283586727541477,-0.029466828476877358,0.03650475853284711,0.01661714714218432,68,8,2000,42
W-corr,alpha_0.00,5,pearson_ic,5,True,0.00823691671861886,-0.033275965608950145,0.0480997539304738,0.020880478914738036,68,1,2000,42
W-corr,alpha_0.00,5,spearman_ic,5,True,0.004283586727541477,-0.03420038021374385,0.042690518702260885,0.019870471091749557,68,1,2000,42
W-corr,alpha_0.00,5,pearson_ic,20,True,0.00823691671861886,-0.032281007267803336,0.04866708765562671,0.020494031644329207,68,4,2000,42
W-corr,alpha_0.00,5,spearman_ic,20,True,0.004283586727541477,-0.03095439147624434,0.04065012172507858,0.018107323020501418,68,4,2000,42
W-corr,alpha_0.00,20,pearson_ic,10,False,0.025158520853912972,-0.01757850063976461,0.06501345526394882,0.02096130667151333,65,2,2000,42
W-corr,alpha_0.00,20,spearman_ic,10,False,0.0047712607357676675,-0.034873133113698905,0.04153253715086411,0.01887337829658375,65,2,2000,42
W-corr,alpha_0.00,20,pearson_ic,40,False,0.025158520853912972,-0.025793583709923643,0.06695736846185742,0.02414380021916748,65,8,2000,42
W-corr,alpha_0.00,20,spearman_ic,40,False,0.0047712607357676675,-0.03963677611576264,0.04458903427631188,0.021925889111947667,65,8,2000,42
W-corr,alpha_0.00,20,pearson_ic,5,True,0.025158520853912972,-0.015925198926181248,0.06624413370072511,0.02074898865305482,65,1,2000,42
W-corr,alpha_0.00,20,spearman_ic,5,True,0.0047712607357676675,-0.03337382010323551,0.04145416786185336,0.01911615299239971,65,1,2000,42
W-corr,alpha_0.00,20,pearson_ic,20,True,0.025158520853912972,-0.022782130543208417,0.06910362523149381,0.023274126281818464,65,4,2000,42
W-corr,alpha_0.00,20,spearman_ic,20,True,0.0047712607357676675,-0.0362419399208298,0.04126889715611172,0.01958960840973814,65,4,2000,42
W-corr,alpha_0.05,5,pearson_ic,10,False,0.008762718062419314,-0.03324331997652338,0.05040344760959142,0.021477342926711156,68,2,2000,42
W-corr,alpha_0.05,5,spearman_ic,10,False,0.00432152372635807,-0.033249913126825285,0.04353956864298795,0.019628534640256937,68,2,2000,42
W-corr,alpha_0.05,5,pearson_ic,40,False,0.008762718062419314,-0.03063691726442836,0.04909459232747786,0.02042636601357597,68,8,2000,42
W-corr,alpha_0.05,5,spearman_ic,40,False,0.00432152372635807,-0.029988503642995355,0.03693815999733204,0.01693176555875307,68,8,2000,42
W-corr,alpha_0.05,5,pearson_ic,5,True,0.008762718062419314,-0.033284428093265754,0.049146913561104184,0.021097073060759752,68,1,2000,42
W-corr,alpha_0.05,5,spearman_ic,5,True,0.00432152372635807,-0.03496273809287654,0.04317374017073405,0.020152328816748406,68,1,2000,42
W-corr,alpha_0.05,5,pearson_ic,20,True,0.008762718062419314,-0.03200575855721462,0.04965128253735897,0.02069614108646872,68,4,2000,42
W-corr,alpha_0.05,5,spearman_ic,20,True,0.00432152372635807,-0.031198631758207862,0.04106591005405295,0.0183770685485862,68,4,2000,42
W-corr,alpha_0.05,20,pearson_ic,10,False,0.026021838767121712,-0.016955263253823755,0.0663901228758531,0.021147749551720697,65,2,2000,42
W-corr,alpha_0.05,20,spearman_ic,10,False,0.004830048461530024,-0.034906716799851904,0.041764966250767366,0.019006934957283488,65,2,2000,42
W-corr,alpha_0.05,20,pearson_ic,40,False,0.026021838767121712,-0.025481201432338438,0.06849926154136161,0.024436787459390426,65,8,2000,42
W-corr,alpha_0.05,20,spearman_ic,40,False,0.004830048461530024,-0.03962518225624011,0.04513349931216465,0.022085670852769978,65,8,2000,42
W-corr,alpha_0.05,20,pearson_ic,5,True,0.026021838767121712,-0.015428223750340125,0.06702052272014401,0.020916414866807082,65,1,2000,42
W-corr,alpha_0.05,20,spearman_ic,5,True,0.004830048461530024,-0.03328159530602284,0.041560811305708496,0.01923798217161799,65,1,2000,42
