network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-attn,gate_V3,20,15.0,net_return,65,4,0.020920313707064472,0.06805919040270625,0.6514372469635628,0.020920313707064472,0.0045481352676875,0.03700695604308928,0.0081542924928642,65,2,2000,42
W-corr,alpha_0.00,5,0.0,gross_return,68,1,0.003989747686450006,0.0338059377178902,0.643014705882353,0.003989747686450006,-0.003387273053978919,0.011504144627241288,0.003864685337856112,68,2,2000,42
W-corr,alpha_0.00,5,0.0,net_return,68,1,0.003989747686450006,0.0338059377178902,0.643014705882353,0.003989747686450006,-0.003387273053978919,0.011504144627241288,0.003864685337856112,68,2,2000,42
W-corr,alpha_0.00,5,15.0,gross_return,68,1,0.003989747686450006,0.0338059377178902,0.643014705882353,0.003989747686450006,-0.003387273053978919,0.011504144627241288,0.003864685337856112,68,2,2000,42
W-corr,alpha_0.00,5,15.0,net_return,68,1,0.002060703568802948,0.03386234718073462,0.643014705882353,0.002060703568802948,-0.0053520248922142135,0.009583877816478535,0.0038672891196973877,68,2,2000,42
W-corr,alpha_0.00,20,0.0,gross_return,65,4,0.02367627695690329,0.07121006966254276,0.6498785425101214,0.02367627695690329,0.006343951136320954,0.0411559892491831,0.00881564856169787,65,2,2000,42
W-corr,alpha_0.00,20,0.0,net_return,65,4,0.02367627695690329,0.07121006966254276,0.6498785425101214,0.02367627695690329,0.006343951136320954,0.0411559892491831,0.00881564856169787,65,2,2000,42
W-corr,alpha_0.00,20,15.0,gross_return,65,4,0.02367627695690329,0.07121006966254276,0.6498785425101214,0.02367627695690329,0.006343951136320954,0.0411559892491831,0.00881564856169787,65,2,2000,42
W-corr,alpha_0.00,20,15.0,net_return,65,4,0.021726641329372923,0.07132397125019703,0.6498785425101214,0.021726641329372923,0.004377122959519701,0.0392949991247426,0.008833534469055104,65,2,2000,42
W-corr,alpha_0.05,5,0.0,gross_return,68,1,0.004107742779407775,0.03420146925819507,0.6422987616099071,0.004107742779407775,-0.0035989821564525485,0.011667397562766213,0.003944752501927368,68,2,2000,42
W-corr,alpha_0.05,5,0.0,net_return,68,1,0.004107742779407775,0.03420146925819507,0.6422987616099071,0.004107742779407775,-0.0035989821564525485,0.011667397562766213,0.003944752501927368,68,2,2000,42
W-corr,alpha_0.05,5,15.0,gross_return,68,1,0.004107742779407775,0.03420146925819507,0.6422987616099071,0.004107742779407775,-0.0035989821564525485,0.011667397562766213,0.003944752501927368,68,2,2000,42
W-corr,alpha_0.05,5,15.0,net_return,68,1,0.002180846494578052,0.03425681096382297,0.6422987616099071,0.002180846494578052,-0.005534559283911827,0.00973126364042597,0.003947420766498725,68,2,2000,42
W-corr,alpha_0.05,20,0.0,gross_return,65,4,0.024382328541963993,0.0721910944636058,0.648744939271255,0.024382328541963993,0.006748102279001992,0.042001771677298495,0.008974652350764703,65,2,2000,42
W-corr,alpha_0.05,20,0.0,net_return,65,4,0.024382328541963993,0.0721910944636058,0.648744939271255,0.024382328541963993,0.006748102279001992,0.042001771677298495,0.008974652350764703,65,2,2000,42
W-corr,alpha_0.05,20,15.0,gross_return,65,4,0.024382328541963993,0.0721910944636058,0.648744939271255,0.024382328541963993,0.006748102279001992,0.042001771677298495,0.008974652350764703,65,2,2000,42
