network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-ind,alpha_0.00,5,spearman_ic,10,False,0.029237569625238685,-0.011705231352325119,0.07311596957349012,0.02176549372191599,68,2,2000,42
W-ind,alpha_0.00,5,pearson_ic,40,False,0.02237346571920248,-0.00936117424548553,0.054277768954782146,0.016462061961937904,68,8,2000,42
W-ind,alpha_0.00,5,spearman_ic,40,False,0.029237569625238685,-0.000737554243634083,0.059283481025078244,0.01538453490836706,68,8,2000,42
W-ind,alpha_0.00,5,pearson_ic,5,True,0.02237346571920248,-0.018821594396107515,0.06325647622665805,0.02093518178419427,68,1,2000,42
W-ind,alpha_0.00,5,spearman_ic,5,True,0.029237569625238685,-0.013634575979841274,0.07394952268915496,0.021904851330637316,68,1,2000,42
W-ind,alpha_0.00,5,pearson_ic,20,True,0.02237346571920248,-0.011249767173485836,0.05681053360356485,0.01735695236793276,68,4,2000,42
W-ind,alpha_0.00,5,spearman_ic,20,True,0.029237569625238685,-0.009238493061703715,0.06818820977354062,0.019800379676559277,68,4,2000,42
W-ind,alpha_0.00,20,pearson_ic,10,False,0.016146303146937352,-0.024193659460000273,0.06009919407416445,0.02184814492228175,65,2,2000,42
W-ind,alpha_0.00,20,spearman_ic,10,False,0.025206239268662445,-0.028970344410168762,0.08017064785845945,0.02843346592228939,65,2,2000,42
W-ind,alpha_0.00,20,pearson_ic,40,False,0.016146303146937352,-0.02257846637648257,0.05750925072047764,0.020399589631699567,65,8,2000,42
W-ind,alpha_0.00,20,spearman_ic,40,False,0.025206239268662445,-0.03212212581884972,0.08167033669633361,0.029116090389032772,65,8,2000,42
W-ind,alpha_0.00,20,pearson_ic,5,True,0.016146303146937352,-0.02362490170912878,0.05558976717353422,0.019882308538644835,65,1,2000,42
W-ind,alpha_0.00,20,spearman_ic,5,True,0.025206239268662445,-0.025936545416924296,0.07311610091206139,0.025315938618434237,65,1,2000,42
W-ind,alpha_0.00,20,pearson_ic,20,True,0.016146303146937352,-0.02739530221701133,0.05884623836374928,0.021872321687999057,65,4,2000,42
W-ind,alpha_0.00,20,spearman_ic,20,True,0.025206239268662445,-0.033155675012061264,0.08398898846275114,0.03008023996660666,65,4,2000,42
W-ind,alpha_0.05,5,pearson_ic,10,False,0.022373487237493914,-0.015222231106150818,0.06266048829109057,0.01973124534885235,68,2,2000,42
W-ind,alpha_0.05,5,spearman_ic,10,False,0.029237569625238685,-0.011705231352325119,0.07311596957349012,0.02176549372191599,68,2,2000,42
W-ind,alpha_0.05,5,pearson_ic,40,False,0.022373487237493914,-0.009361060247656136,0.054277713450882566,0.016462073164601018,68,8,2000,42
W-ind,alpha_0.05,5,spearman_ic,40,False,0.029237569625238685,-0.000737554243634083,0.059283481025078244,0.01538453490836706,68,8,2000,42
W-ind,alpha_0.05,5,pearson_ic,5,True,0.022373487237493914,-0.018821641727693576,0.06325650911049621,0.020935181058108668,68,1,2000,42
W-ind,alpha_0.05,5,spearman_ic,5,True,0.029237569625238685,-0.013634575979841274,0.07394952268915496,0.021904851330637316,68,1,2000,42
W-ind,alpha_0.05,5,pearson_ic,20,True,0.022373487237493914,-0.011249849261195549,0.05681066511007469,0.017356958096968533,68,4,2000,42
W-ind,alpha_0.05,5,spearman_ic,20,True,0.029237569625238685,-0.009238493061703715,0.06818820977354062,0.019800379676559277,68,4,2000,42
W-ind,alpha_0.05,20,pearson_ic,10,False,0.016146297239397187,-0.024193700094041422,0.06009909258308459,0.021848156484981902,65,2,2000,42
W-ind,alpha_0.05,20,spearman_ic,10,False,0.025206239268662445,-0.028970344410168762,0.08017064785845945,0.02843346592228939,65,2,2000,42
W-ind,alpha_0.05,20,pearson_ic,40,False,0.016146297239397187,-0.022578604252338593,0.05750938047578725,0.020399644664546794,65,8,2000,42
W-ind,alpha_0.05,20,spearman_ic,40,False,0.025206239268662445,-0.03212212581884972,0.08167033669633361,0.029116090389032772,65,8,2000,42
W-ind,alpha_0.05,20,pearson_ic,5,True,0.016146297239397187,-0.02362481263856909,0.05558960111974751,0.019882317426942117,65,1,2000,42
W-ind,alpha_0.05,20,spearman_ic,5,True,0.025206239268662445,-0.025936545416924296,0.07311610091206139,0.025315938618434237,65,1,2000,42
W-ind,alpha_0.05,20,pearson_ic,20,True,0.016146297239397187,-0.027395377498022486,0.05884614754449682,0.021872348906796936,65,4,2000,42
W-ind,alpha_0.05,20,spearman_ic,20,True,0.025206239268662445,-0.033155675012061264,0.08398898846275114,0.03008023996660666,65,4,2000,42
W-ind,alpha_0.20,5,pearson_ic,10,False,0.022373568361927915,-0.015221819295387644,0.06266070634950989,0.019731253172422407,68,2,2000,42
W-ind,alpha_0.20,5,spearman_ic,10,False,0.029237569625238685,-0.011705231352325119,0.07311596957349012,0.02176549372191599,68,2,2000,42
W-ind,alpha_0.20,5,pearson_ic,40,False,0.022373568361927915,-0.009360630531852734,0.05427750425251657,0.01646211539802902,68,8,2000,42
W-ind,alpha_0.20,5,spearman_ic,40,False,0.029237569625238685,-0.000737554243634083,0.059283481025078244,0.01538453490836706,68,8,2000,42
W-ind,alpha_0.20,5,pearson_ic,5,True,0.022373568361927915,-0.018821820124510585,0.06325663307584922,0.020935178321445633,68,1,2000,42
