network,variant,horizon,cost_bps,metric,n_periods,n_periods_excluded,mean_period_return,std_period_return,mean_turnover,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,gate_V1,5,0.0,net_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V1,5,15.0,gross_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V1,5,15.0,net_return,339,5,0.0040285390764934065,0.036724792871704284,0.5141592920353982,0.0040285390764934065,-0.0012937215617913095,0.00971494468477553,0.0028047771099359345,339,10,2000,42
W-corr,gate_V1,20,0.0,gross_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V1,20,0.0,net_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V1,20,15.0,gross_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V1,20,15.0,net_return,324,20,0.005746710864077408,0.07419052233109918,0.5125771604938272,0.005746710864077408,-0.009359458938935743,0.020572642230918696,0.007587220619375945,324,10,2000,42
W-corr,gate_V2,5,0.0,gross_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V2,5,0.0,net_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V2,5,15.0,gross_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V2,5,15.0,net_return,339,5,0.0040285390764934065,0.036724792871704284,0.5141592920353982,0.0040285390764934065,-0.0012937215617913095,0.00971494468477553,0.0028047771099359345,339,10,2000,42
W-corr,gate_V2,20,0.0,gross_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V2,20,0.0,net_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V2,20,15.0,gross_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V2,20,15.0,net_return,324,20,0.005746710864077408,0.07419052233109918,0.5125771604938272,0.005746710864077408,-0.009359458938935743,0.020572642230918696,0.007587220619375945,324,10,2000,42
W-corr,gate_V3,5,0.0,gross_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V3,5,0.0,net_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V3,5,15.0,gross_return,339,5,0.0055710169525996014,0.036702860324024,0.5141592920353982,0.0055710169525996014,0.0002731137964293169,0.011221474495562041,0.0027966438983129715,339,10,2000,42
W-corr,gate_V3,5,15.0,net_return,339,5,0.0040285390764934065,0.036724792871704284,0.5141592920353982,0.0040285390764934065,-0.0012937215617913095,0.00971494468477553,0.0028047771099359345,339,10,2000,42
W-corr,gate_V3,20,0.0,gross_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V3,20,0.0,net_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V3,20,15.0,gross_return,324,20,0.007284442345558889,0.07423566461257067,0.5125771604938272,0.007284442345558889,-0.007899374389436983,0.022166795706362555,0.007600205927432542,324,10,2000,42
W-corr,gate_V3,20,15.0,net_return,324,20,0.005746710864077408,0.07419052233109918,0.5125771604938272,0.005746710864077408,-0.009359458938935743,0.020572642230918696,0.007587220619375945,324,10,2000,42
W-ind,alpha_0.00,5,0.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.00,5,0.0,net_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
W-ind,alpha_0.00,5,15.0,gross_return,339,5,0.004544640570504857,0.03277957982926778,0.5162979351032448,0.004544640570504857,-0.00025456854643793065,0.009408201240537893,0.0024932962154712965,339,10,2000,42
