network,variant,horizon,metric,block_trading_days,is_sensitivity,point_mean,ci_low,ci_high,bootstrap_std,n_observations,block_length_signal_dates,reps,seed
W-corr,alpha_0.75,5,pearson_ic,10,False,0.038065551175585834,0.0017791084335049862,0.07685389716229864,0.019280601128833896,339,10,2000,42
W-corr,alpha_0.75,5,spearman_ic,10,False,0.021523175650423446,-0.019615493739866475,0.06592234274074847,0.022102162167251645,339,10,2000,42
W-corr,alpha_0.75,5,pearson_ic,40,False,0.038065551175585834,0.005623309911800166,0.06998673364451466,0.016131588888972034,339,40,2000,42
W-corr,alpha_0.75,5,spearman_ic,40,False,0.021523175650423446,-0.01390083263419828,0.056819785851106766,0.0181258921692486,339,40,2000,42
W-corr,alpha_0.75,5,pearson_ic,5,True,0.038065551175585834,-7.856341929865028e-05,0.07658168850075842,0.019182191613339217,339,5,2000,42
W-corr,alpha_0.75,5,spearman_ic,5,True,0.021523175650423446,-0.01920373880200778,0.06358356061930186,0.02093090888034885,339,5,2000,42
W-corr,alpha_0.75,5,pearson_ic,20,True,0.038065551175585834,0.0018611998234099834,0.07290755561795291,0.01806203221651565,339,20,2000,42
W-corr,alpha_0.75,5,spearman_ic,20,True,0.021523175650423446,-0.021545017007855966,0.06181945917764003,0.021382676226934832,339,20,2000,42
W-corr,alpha_0.75,20,pearson_ic,10,False,0.018050909187081205,-0.03651565683420454,0.07093724260058841,0.02649163437488116,324,10,2000,42
W-corr,alpha_0.75,20,spearman_ic,10,False,0.01627583246617468,-0.04389600171420369,0.07762485407658633,0.03031159207190827,324,10,2000,42
W-corr,alpha_0.75,20,pearson_ic,40,False,0.018050909187081205,-0.035853824572795505,0.07298576781277796,0.028851522514829198,324,40,2000,42
W-corr,alpha_0.75,20,spearman_ic,40,False,0.01627583246617468,-0.05249897707093621,0.08356543146797539,0.035518818979273795,324,40,2000,42
W-corr,alpha_0.75,20,pearson_ic,5,True,0.018050909187081205,-0.025137144642925904,0.06373305708755157,0.022388149970091423,324,5,2000,42
W-corr,alpha_0.75,20,spearman_ic,5,True,0.01627583246617468,-0.03188928018331125,0.0659797523668169,0.025060541500871978,324,5,2000,42
W-corr,alpha_0.75,20,pearson_ic,20,True,0.018050909187081205,-0.041675470898604204,0.07396316344573399,0.02972028311421176,324,20,2000,42
W-corr,alpha_0.75,20,spearman_ic,20,True,0.01627583246617468,-0.05290243483148414,0.08176832601493586,0.03483049672961793,324,20,2000,42
W-corr,b0_alpha_0.40,5,pearson_ic,10,False,0.031729232950826636,0.001144270930779282,0.06432859434590071,0.016262260307165557,339,10,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,10,False,0.01109174863480018,-0.023557591541656625,0.049622790191884966,0.01874849649143805,339,10,2000,42
W-corr,b0_alpha_0.40,5,pearson_ic,40,False,0.031729232950826636,0.007176329915503299,0.056180734252964534,0.012478177418064503,339,40,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,40,False,0.01109174863480018,-0.01632751531926537,0.03796526263084162,0.013782728976826674,339,40,2000,42
W-corr,b0_alpha_0.40,5,pearson_ic,5,True,0.031729232950826636,-0.0013478519227473453,0.06439104489743486,0.01676209530208016,339,5,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,5,True,0.01109174863480018,-0.023581114151659765,0.04671259667854711,0.0179807538805476,339,5,2000,42
W-corr,b0_alpha_0.40,5,pearson_ic,20,True,0.031729232950826636,0.004611533478148614,0.058499384461968104,0.0140948337741417,339,20,2000,42
W-corr,b0_alpha_0.40,5,spearman_ic,20,True,0.01109174863480018,-0.02260213109565643,0.045075637083705905,0.01738565497409677,339,20,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,10,False,0.011742623255375178,-0.03395210574929464,0.055668210470677465,0.022228875190674575,324,10,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,10,False,0.007405487096216066,-0.04378269460503396,0.05936819644037807,0.025768987562361918,324,10,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,40,False,0.011742623255375178,-0.03214156499369735,0.05591500720005874,0.022778235777753897,324,40,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,40,False,0.007405487096216066,-0.04914300223446396,0.06236828220711734,0.02880120236822516,324,40,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,5,True,0.011742623255375178,-0.02448041769404077,0.04937940515425088,0.01878941961484123,324,5,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,5,True,0.007405487096216066,-0.033858523896606985,0.048913638967392946,0.021188399457715702,324,5,2000,42
W-corr,b0_alpha_0.40,20,pearson_ic,20,True,0.011742623255375178,-0.038962515379355245,0.05833924149199062,0.024577049056037737,324,20,2000,42
W-corr,b0_alpha_0.40,20,spearman_ic,20,True,0.007405487096216066,-0.05022542638970829,0.06262661908251943,0.029181594091752833,324,20,2000,42
W-corr,gate_V1,5,pearson_ic,10,False,0.031729232950826636,0.001144270930779282,0.06432859434590071,0.016262260307165557,339,10,2000,42
W-corr,gate_V1,5,spearman_ic,10,False,0.01109174863480018,-0.023557591541656625,0.049622790191884966,0.01874849649143805,339,10,2000,42
W-corr,gate_V1,5,pearson_ic,40,False,0.031729232950826636,0.007176329915503299,0.056180734252964534,0.012478177418064503,339,40,2000,42
W-corr,gate_V1,5,spearman_ic,40,False,0.01109174863480018,-0.01632751531926537,0.03796526263084162,0.013782728976826674,339,40,2000,42
W-corr,gate_V1,5,pearson_ic,5,True,0.031729232950826636,-0.0013478519227473453,0.06439104489743486,0.01676209530208016,339,5,2000,42
W-corr,gate_V1,5,spearman_ic,5,True,0.01109174863480018,-0.023581114151659765,0.04671259667854711,0.0179807538805476,339,5,2000,42
W-corr,gate_V1,5,pearson_ic,20,True,0.031729232950826636,0.004611533478148614,0.058499384461968104,0.0140948337741417,339,20,2000,42
W-corr,gate_V1,5,spearman_ic,20,True,0.01109174863480018,-0.02260213109565643,0.045075637083705905,0.01738565497409677,339,20,2000,42
W-corr,gate_V1,20,pearson_ic,10,False,0.011742623255375178,-0.03395210574929464,0.055668210470677465,0.022228875190674575,324,10,2000,42
W-corr,gate_V1,20,spearman_ic,10,False,0.007405487096216066,-0.04378269460503396,0.05936819644037807,0.025768987562361918,324,10,2000,42
W-corr,gate_V1,20,pearson_ic,40,False,0.011742623255375178,-0.03214156499369735,0.05591500720005874,0.022778235777753897,324,40,2000,42
W-corr,gate_V1,20,spearman_ic,40,False,0.007405487096216066,-0.04914300223446396,0.06236828220711734,0.02880120236822516,324,40,2000,42
W-corr,gate_V1,20,pearson_ic,5,True,0.011742623255375178,-0.02448041769404077,0.04937940515425088,0.01878941961484123,324,5,2000,42
W-corr,gate_V1,20,spearman_ic,5,True,0.007405487096216066,-0.033858523896606985,0.048913638967392946,0.021188399457715702,324,5,2000,42
W-corr,gate_V1,20,pearson_ic,20,True,0.011742623255375178,-0.038962515379355245,0.05833924149199062,0.024577049056037737,324,20,2000,42
W-corr,gate_V1,20,spearman_ic,20,True,0.007405487096216066,-0.05022542638970829,0.06262661908251943,0.029181594091752833,324,20,2000,42
W-corr,gate_V2,5,pearson_ic,10,False,0.031729232950826636,0.001144270930779282,0.06432859434590071,0.016262260307165557,339,10,2000,42
W-corr,gate_V2,5,spearman_ic,10,False,0.01109174863480018,-0.023557591541656625,0.049622790191884966,0.01874849649143805,339,10,2000,42
W-corr,gate_V2,5,pearson_ic,40,False,0.031729232950826636,0.007176329915503299,0.056180734252964534,0.012478177418064503,339,40,2000,42
W-corr,gate_V2,5,spearman_ic,40,False,0.01109174863480018,-0.01632751531926537,0.03796526263084162,0.013782728976826674,339,40,2000,42
W-corr,gate_V2,5,pearson_ic,5,True,0.031729232950826636,-0.0013478519227473453,0.06439104489743486,0.01676209530208016,339,5,2000,42
W-corr,gate_V2,5,spearman_ic,5,True,0.01109174863480018,-0.023581114151659765,0.04671259667854711,0.0179807538805476,339,5,2000,42
W-corr,gate_V2,5,pearson_ic,20,True,0.031729232950826636,0.004611533478148614,0.058499384461968104,0.0140948337741417,339,20,2000,42
