date,MKT,SMB,HML,MOM,rf,LARGE_ORDER_INFLOW,NORTHBOUND_DELTA,INST_SEAT_RATIO
2025-08-28,0.020689655172414,-0.0025950722780712,0.000208021367133,-0.0050069541029207,0.00015,0.0036638388456479,-0.0237563099765369,0.3435214057822517
2025-08-29,0.0090090090090089,-0.0527426975637606,0.0039934207169198,-0.0044568245125348,0.00015,-0.0152649036613345,0.0436606674931253,0.3784137269642441
2025-09-01,0.0022321428571427,0.0015225623292901,0.0101133095111577,-0.0061026352288488,0.00015,0.007635470275185,-0.03804175599045,0.3982484515290331
2025-09-02,-0.0044543429844099,0.0004801697791702,0.0038103514547854,-0.0074585635359116,0.00015,-0.007009580348782,-0.0020357019007116,0.3214785387185898
2025-09-03,-0.0089485458612975,-0.019731031845178,-0.0087944310144147,-0.0065063649222065,0.00015,-0.0023754062468991,0.0127663441296915,0.3563605249114077
2025-09-04,-0.0225733634311511,0.0104573078410883,-0.0174795268425842,-0.0039942938659058,0.00015,-0.0070255991834409,0.0066198373547006,0.3851174258654061
2025-09-05,0.0230946882217089,-0.0269081988922602,0.0120209935664877,-0.0008547008547008,0.00015,0.029784172767634,-0.0114539903964118,0.3706812468964549
2025-09-08,0.0,-0.0004103535353535,-0.0138497102315777,0.0,0.00015,0.0017975416289309,-0.0031624450071455,0.3832180959821868
2025-09-09,-0.0045146726862301,0.0048918907772744,0.0138462508936457,-0.0008608321377331,0.00015,-0.0138656639343385,-0.0088600186931766,0.3646537571738569
2025-09-10,0.002267573696145,0.0049115434006096,-0.0174739101684465,0.0023391812865497,0.00015,0.0143381736815478,-0.0107872951388842,0.3792873771409225
2025-09-11,0.0271493212669684,-0.0084098242040493,0.0006469002695418,0.0023289665211062,0.00015,-0.0163126547495653,0.0179920419404204,0.3751467507008381
2025-09-12,-0.0088105726872246,-0.0038982942973523,-0.0028050814165109,-0.0011444921316166,0.00015,0.0051329539250713,0.0081403097193009,0.4022021773712482
2025-09-15,0.0022222222222221,-0.0490495550763279,-0.0004457807713124,-0.002002861230329,0.00015,-0.0273950518581966,-0.012858191905213,0.3844018329730208
2025-09-16,-0.0022172949002217,0.00257017174834,-0.0087622038540493,-0.0002881844380403,0.00015,-0.0179227907334764,0.018991997508665,0.386412281777102
2025-09-17,0.0066666666666668,-0.0335864011069018,0.0100972980483045,0.0005780346820809,0.00015,0.0049529185380368,0.0071459904175321,0.3716489090841111
2025-09-18,-0.0132450331125828,0.0080788774692969,0.0083405511586354,-0.0025899280575539,0.00015,0.0130769986999311,0.0172572423767792,0.3702396087785475
2025-09-19,0.0022371364653246,0.0065153333191319,-0.0007073627171667,0.0008633093525179,0.00015,0.0045705242178495,0.0135925768384722,0.3713247599554674
2025-09-22,0.0044642857142855,0.0071467370421761,0.0041733277210154,0.0054913294797688,0.00015,0.0002652757641763,-0.0155799002184414,0.3877280865427839
2025-09-23,0.0,-0.0029996834334938,-0.0035085064355804,0.0028860028860028,0.00015,-0.0025165554338393,-0.0102036208039393,0.3711616108076254
2025-09-24,0.0088888888888889,-0.0128121981825968,0.000362481253355,0.0040345821325648,0.00015,-0.0201778298555114,0.0159458721024652,0.3849985812173848
2025-09-25,0.0066079295154186,-0.0272703542316022,0.0005802122703162,0.0023323615160349,0.00015,-0.0087976631259206,0.0132074053086692,0.4202129831920932
2025-09-26,-0.0087527352297592,0.0133063285014814,-0.0032903981181747,-0.0022922636103151,0.00015,-0.0049095815643968,0.000581968120717,0.395510197979308
2025-09-29,0.0176600441501104,0.0003847830176662,-0.0039662191810532,0.0030942334739803,0.00015,0.0178568333932837,0.0033465476661756,0.3708317579462651
2025-09-30,0.002169197396963,-0.0142604883451598,0.0037519766665494,0.0019914651493598,0.00015,0.0071542743435269,0.0265532979157685,0.4005239330886563
2025-10-09,0.0151515151515151,0.0089935099432992,-0.0014575408019239,0.0081920903954802,0.00015,-0.024445602330441,-0.0108314277767165,0.3673697652750233
2025-10-10,-0.0191897654584223,0.035466015074918,-0.0070038144133616,0.0126801152737752,0.00015,0.0068612595409219,0.0119419476234007,0.3336860581281294
2025-10-13,-0.0065217391304346,0.0180995706488485,0.0071147592674457,0.017391304347826,0.00015,-0.0037762342062447,-0.0030438530486778,0.3530913957826374
2025-10-14,-0.0109409190371992,0.0171959547411634,-0.0072812538565962,0.0055401662049861,0.00015,-0.0081538300045893,-0.0033536240645444,0.3345309635035448
2025-10-15,0.0132743362831859,-0.0134617499874166,0.0111598560993023,0.0101408450704225,0.00015,0.011175144332613,0.0229755370397438,0.3635012964750385
2025-10-16,0.0043668122270741,-0.0035836250727538,0.0127898568399184,0.0005427408412483,0.00015,0.0174649928374392,0.0175083269797605,0.3693779247156772
2025-10-17,-0.0217391304347824,0.0049090389484335,-0.0034959844340867,-0.0035230352303523,0.00015,0.0159692017867429,0.0172701927200127,0.4009118251703712
2025-10-20,0.0044444444444442,-0.005741764226368,0.0004237288135593,-0.0042666666666666,0.00015,-0.0105882628483395,0.0271095761430865,0.3721931412320822
2025-10-21,0.0154867256637167,-0.0063095385800222,0.0041021318511037,0.0005390835579515,0.00015,-0.0026381856377682,0.0014200768326551,0.3594447076953613
2025-10-22,-0.0043572984749454,0.0041350417584808,-0.0041102005822592,-0.0005361930294905,0.00015,0.0069689514710534,0.0146390594258992,0.3784903311972914
2025-10-23,0.0043763676148795,-0.0015636637008655,0.0058095664561163,0.0027063599458728,0.00015,0.0166331769068353,-0.0052053351318691,0.3156613048591687
2025-10-24,0.0130718954248367,-0.0159960115597166,-0.0071329164979108,0.0052413793103448,0.00015,-0.0051876135676793,0.0074833270497688,0.3624874390684691
2025-10-27,0.010752688172043,0.0498601219014019,0.0080249710216691,0.0231607629427792,0.00015,-0.0007848846499572,-0.0016028610873536,0.3709961265261555
2025-10-28,-0.0042553191489362,-0.0034494649706229,0.0006909532613261,0.0188172043010752,0.00015,-0.0145950246100904,0.0029399192998543,0.3237266352273181
2025-10-29,0.0128205128205129,-0.0080475487831968,0.000133649131074,0.0231182795698924,0.00015,-0.01594309936121,0.0129031405087382,0.3738122935011982
2025-10-30,-0.0084388185654008,-0.012274982643946,-0.0099538848470972,0.0152202937249666,0.00015,0.0141878873359129,-0.0153644136646694,0.3552688826718987
2025-10-31,-0.0148936170212766,0.0029005432231238,0.0094076655052264,0.0126344086021505,0.00015,0.0223436004285623,0.0428477455137092,0.3376815186437624
2025-11-03,0.0021598272138227,0.0075670093418752,-0.0012668299214908,-0.0048840048840048,0.00015,0.0009198481762949,-0.019120347629994,0.3560616194275933
2025-11-04,-0.0064655172413792,0.0235891879775091,-0.0041208168929737,0.0014742014742014,0.00015,0.0170529934683803,-0.0232837722557546,0.3861728348873491
2025-11-05,0.0,-0.0101041441830347,-0.0169251948541984,-0.0012048192771084,0.00015,0.0074245403757145,0.0241622174700013,0.3416875960320364
2025-11-06,0.0151843817787418,-0.0078603538473671,0.0149260654606342,0.0047146401985111,0.00015,-0.0076767963190768,0.0168332538792587,0.3402483739693791
2025-11-07,-0.0021367521367521,0.0027434371669172,0.0241251882094046,0.0101137800252844,0.00015,0.0074209340826262,0.0134823963410431,0.3232770214168996
2025-11-10,0.0021413276231263,0.0074103008498201,-0.0115630807086739,0.0052565707133917,0.00015,0.0250705484969895,0.0135669101852855,0.3125984836337768
2025-11-11,-0.0085470085470085,0.0095269122547685,-0.0005788915527105,0.004390243902439,0.00015,0.0014626094133507,0.0007550645430617,0.3432884164178948
2025-11-12,0.0,-0.0081935921489082,0.0038821758872693,0.0002424242424242,0.00015,0.02546965483721,-0.0169450874297166,0.306605960902608
2025-11-13,0.0107758620689657,-0.0356170030390748,0.0010927068632099,0.0014545454545454,0.00015,-0.0372961765613461,0.0025160911638745,0.3221689797365288
2025-11-14,-0.0149253731343284,0.0171015758853853,-0.003915765161162,0.0012033694344163,0.00015,0.0143285375656283,-0.0125432342302422,0.3081631302101623
2025-11-17,-0.0064935064935065,0.0114687445489105,-0.0008128581723345,0.0017073170731707,0.00015,0.0033057060235725,0.020502394668355,0.3242476802645726
2025-11-18,-0.0065359477124183,-0.0045357502334234,0.0048790363114452,-0.007398568019093,0.00015,-0.002485110256988,-0.0019411476300427,0.3182709253797197
2025-11-19,0.0021929824561404,-0.0173905238557615,0.0214203374467088,-0.0082324455205811,0.00015,0.0033764116480325,-0.0155099439358502,0.3292605246877894
2025-11-20,-0.0043763676148798,0.012139027227261,-0.0027291081179366,-0.010589651022864,0.00015,-0.0278135337190133,-0.0054277168330598,0.2952085580210805
2025-11-21,-0.024175824175824,-0.0051368141537891,0.0052594778266751,-0.0184210526315789,0.00015,-0.0012950783175626,0.0092586290855124,0.2969023593190695
2025-11-24,-0.0022522522522524,-0.0066891733656569,-0.0029848782569722,-0.0186215235792019,0.00015,0.0073566885726761,-0.0102744910560794,0.2796120741271424
2025-11-25,0.0090293453724605,0.0015016563604239,-0.0014260201124441,-0.0126394052044609,0.00015,0.0241684106711227,-0.0154444079113286,0.2871902038806671
2025-11-26,0.0067114093959732,-0.0046000353169697,0.0090122409264948,-0.0106060606060605,0.00015,-0.0057740532741047,0.0058737442298382,0.3005167397721411
2025-11-27,0.0,0.0028888279242453,0.0014009876672391,-0.0091486658195679,0.00015,-0.0101274040433978,0.0058993314221744,0.3050158042384889
2025-11-28,0.0022222222222221,0.0025705757071716,-0.0021947883674057,0.0,0.00015,-0.005526355653768,-0.0091388635074225,0.2683533534482956
2025-12-01,0.0110864745011085,-0.0173401654318476,0.0075441335797592,0.0008,0.00015,0.0157310317655311,-0.0084207661123664,0.3011293940576955
2025-12-02,-0.0043859649122806,-0.0014552548006517,-0.0067711959875232,-0.0029100529100528,0.00015,0.0069312666448952,0.0056409987471527,0.307815267660318
2025-12-03,-0.0044052863436124,0.0026951064678258,0.005350896183954,-0.0024,0.00015,-0.0059464030565055,-0.0279616868299464,0.2859656566203682
2025-12-04,0.002212389380531,-0.0139324778215218,0.0053831328504021,-0.0042609853528628,0.00015,0.0096990114967003,-0.0271492754875311,0.3122610860358333
2025-12-05,0.011037527593819,-0.0042511565206286,-0.003933997632202,-0.0050065876152832,0.00015,0.0034561632402206,-0.0133688844250487,0.256315858990647
2025-12-08,0.0065502183406114,-0.0065046781641666,-0.0019390117958399,-0.0042496679946879,0.00015,0.0165296748579933,-0.0032689430342369,0.2440077249336227
2025-12-09,-0.0065075921908894,0.0043547892598794,0.0162934558159367,-0.0029530201342282,0.00015,-0.0085307964081602,0.00721815131196,0.230482669122687
2025-12-10,0.0,0.0020998843642937,-0.0080103788655271,-0.003778677462888,0.00015,-0.0029149321989665,0.030507124338991,0.2931855994699521
2025-12-11,-0.0087336244541484,-0.012274034286369,-0.0079686242960578,-0.0035374149659863,0.00015,-0.0038816222969823,0.0181531924640403,0.2736152767227744
2025-12-12,0.0066079295154186,-0.0029982431205624,0.000808946293424,-0.0045945945945945,0.00015,-0.0199527242219817,-0.0021987705992685,0.2567392747405064
2025-12-15,-0.0065645514223194,0.008905597196484,0.0023315524174516,-0.0035278154681139,0.00015,0.0064418041559686,0.0006196758419462,0.260837151988903
2025-12-16,-0.0088105726872246,-0.0002700618809725,-0.0038886387806899,-0.0065395095367847,0.00015,0.0059158290826983,-0.0190505872927561,0.2301825725014
2025-12-17,0.0177777777777778,-0.0060642156097895,-0.0037330316742081,-0.0044016506189821,0.00015,0.0020767018496369,0.0006297372801522,0.2991335830643196
2025-12-18,-0.0087336244541484,0.0152222014875636,-0.0040906414044492,-0.0030470914127423,0.00015,-0.0015188070006272,-0.0047731727784027,0.250404518119571
2025-12-19,0.0066079295154186,0.0042827543696798,-0.0040230095884931,-0.0005532503457814,0.00015,-0.0192305611307562,0.0074543712067617,0.2476885332232248
2025-12-22,0.0087527352297593,0.0036468023949861,-0.0030779588454633,-0.0005524861878453,0.00015,-0.0043096798414803,-0.0155446188710464,0.2577790157819167
2025-12-23,0.002169197396963,-0.0113801015328841,0.0018155543743366,0.0022535211267605,0.00015,-0.0031407177479015,0.0113869302848234,0.2507328034157937
2025-12-24,0.002164502164502,0.0082549487358669,-0.0059533796740173,0.0039381153305203,0.00015,-0.0100341590383242,0.0316547782600515,0.243528380607942
2025-12-25,0.0021598272138227,0.0035258242805413,-0.0006690584779563,0.0039381153305203,0.00015,-0.0004192856749901,-0.0011752029691371,0.2212715596265608
2025-12-26,0.0043103448275862,-0.0019468055936385,0.0016537341332817,0.0011095700416088,0.00015,0.008060762852218,0.0090342344419788,0.2446360134931671
2025-12-29,-0.0042918454935623,9.569125630570774e-05,-0.0041133050807991,-0.0019390581717451,0.00015,0.0302927885181579,0.0148028798342222,0.2710708204354546
2025-12-30,0.0021551724137931,-0.0082392538209712,-0.0065204603459236,-0.0041782729805013,0.00015,0.0046186671924775,-0.0070244094377167,0.2586631911767602
2025-12-31,-0.0043010752688172,0.0062439873732423,-0.0034996017278631,-0.0046896551724137,0.00015,0.0058632558608414,0.0054818496362083,0.2620462946202643
2026-01-05,0.019438444924406,-0.0086141075311465,0.0073893187602679,-0.0024827586206896,0.00015,0.0008833112635074,0.0012518480156358,0.2184917125750842
2026-01-06,0.0169491525423728,0.0103402420609454,-0.0011202139973911,-0.0002758620689655,0.00015,-0.0267815682294856,0.0029535219709766,0.2075653059928124
2026-01-07,-0.0041666666666665,0.0013121698045932,0.0026500363925097,0.0013986013986013,0.00015,0.0016022918682617,-0.0144601956771093,0.2235930093024004
2026-01-08,-0.0083682008368201,0.0073425006892748,-0.0094573429240171,0.006827880512091,0.00015,0.0029034531491153,0.0014902034851788,0.2260864505276996
2026-01-09,0.0042194092827003,0.004786596858,-0.0059366009630427,0.0073446327683615,0.00015,0.0389486316872792,0.0109599658249089,0.2458325674223475
2026-01-12,0.0063025210084033,0.0131841772207326,-0.0064162388223202,0.006145251396648,0.00015,-0.0008854144717168,0.0300228721559008,0.1891913584036164
2026-01-13,-0.0041753653444677,0.0031145525395316,0.0016599850387117,0.0035911602209944,0.00015,0.0065232101350041,0.0201854165217041,0.2528400751998612
2026-01-14,-0.0062893081761005,0.0058004663262612,0.0016486382863716,0.0041666666666666,0.00015,0.0014793234544213,0.0440636491502311,0.218415030845526
2026-01-15,0.00210970464135,0.003734047789278,-0.0065313771196123,0.0035763411279229,0.00015,-0.0155301705642929,-0.0143469512577609,0.2124824097624327
2026-01-16,-0.0021052631578947,4.279696556208634e-05,-0.0025996533795493,0.000817438692098,0.00015,0.0191423422177253,0.0184464127344135,0.2003423487561668
2026-01-19,0.0,0.0239667151766635,-0.0191623032140273,0.0073170731707317,0.00015,0.0132789954903016,0.004666840114767,0.187171930099195
2026-01-20,-0.0042194092827004,0.0055083191854502,0.0112104296038837,0.0103120759837177,0.00015,0.0138654792056457,0.0447960586643534,0.2365378020887665
2026-01-21,0.0021186440677967,-0.0067592691486474,0.0014237274467902,0.0081632653061224,0.00015,-0.011640811821921,-0.015165965707103,0.2214670709274674
2026-01-22,0.0,0.006524751433028,-0.0164218795562678,0.0070270270270269,0.00015,0.0230419146640414,-0.0157944368436155,0.1942489206018948
2026-01-23,-0.0063424947145878,0.0047495846893674,-0.005509722766001,0.0105834464043419,0.00015,-0.0190277659418842,-0.0109878529088804,0.1943150242105644
2026-01-26,0.0021276595744681,0.0047302478043815,0.0049913618685701,0.0018300653594771,0.00015,0.010802856407004,-0.0414779144861961,0.2137901457407737
2026-01-27,0.0,8.414604648659951e-05,-0.0194002200711793,-0.0023225806451612,0.00015,0.0348568343871496,-0.0095151004336152,0.2542958514645541
2026-01-28,0.0021231422505307,-0.0035019624632524,0.0035847282302049,-0.0007843137254901,0.00015,-0.0128580448769603,-0.0141826532310739,0.2162528962821356
2026-01-29,0.0105932203389829,-0.0087697182750853,-0.0018946032352972,-0.0033942558746736,0.00015,-0.0064944659440415,0.0040078757295241,0.1920300864389467
2026-01-30,-0.0125786163522011,-0.0061799089390982,0.0042179068960823,-0.0036082474226803,0.00015,0.0034947704763146,0.0078351195155431,0.2179442449503683
2026-02-02,-0.0233545647558387,-0.0024444268795471,-0.0063534166982442,-0.0041450777202072,0.00015,-0.0055521348117429,0.0385234167843177,0.218287574264748
2026-02-03,0.0130434782608697,0.0035545617156853,-0.0197605908261423,-0.0018276762402088,0.00015,-0.0212599514659919,0.020008476763721,0.1708026942994307
2026-02-04,0.0107296137339054,-0.0133484173428866,-0.0099285429784046,0.0039370078740157,0.00015,0.0030284446220904,-0.010538073113248,0.2247668420111086
2026-02-05,-0.0063694267515923,-0.0125145469533223,0.0060631119655462,0.0,0.00015,-0.0139345557058915,-0.0169682934269671,0.2224586077464086
2026-02-06,-0.0064102564102562,-0.0027231120073185,-0.0028413460042331,0.0,0.00015,0.0091038864595277,0.0108383834301301,0.2423363776998179
2026-02-09,0.0172043010752689,0.0017142206586703,-0.0041980848254079,0.0021164021164021,0.00015,-0.011791363513507,-0.0254046641404128,0.2668346965001963
2026-02-10,0.0,0.0001040556128962,0.0030207400369805,-0.0007905138339921,0.00015,0.025249016075263,0.037629175317087,0.2539363865779757
2026-02-11,-0.0021141649048627,-0.0062318699325932,0.004440207780725,-0.0061776061776061,0.00015,-0.0097487993850435,0.0245888024144257,0.2276806650428299
2026-02-12,0.0021186440677967,-0.0023078379763126,-0.003021763606353,0.0034528552456839,0.00015,-0.0028309227430851,-0.008383513042094,0.2126826121213378
2026-02-13,-0.0126849894291756,0.0038803277388931,0.0007951347219841,-0.0031496062992125,0.00015,0.014202758260545,-0.0332626905818175,0.2881337000628866
2026-02-24,0.0107066381156315,0.029414166876733,-0.0080513166185406,0.0060209424083769,0.00015,-0.0164629647465093,0.0280774474833082,0.2398001229347041
2026-03-11,-0.0021186440677966,0.0898626870849931,0.0027967771852538,0.0661375661375661,0.00015,0.0054118990190619,-0.0012907969050523,0.2409365160579149
2026-03-12,-0.0042462845010614,-0.0112493204688571,0.0027957277987595,0.0602921646746347,0.00015,0.0216071413142364,0.0257563262394692,0.242307438630999
2026-03-13,-0.002132196162047,-0.0248962171712354,0.0022257551669315,0.0441253263707571,0.00015,-0.0221122485184184,-0.0308885531758873,0.2489702524157167
2026-03-16,0.0,-0.0269641080150891,-0.0117540327167656,0.0431999999999999,0.00015,0.0047695078779845,-0.0109875004590754,0.2444232138396354
2026-03-17,-0.0064102564102562,0.030016587824757,-0.0104954977057611,0.043710292249047,0.00015,0.0058982419137263,0.0011048739943636,0.2382188102219014
2026-03-18,0.0021505376344086,-0.0118852114385223,0.0117105963246429,-0.0153081510934393,0.00015,0.0137273430766596,0.0019396118752948,0.2412126578240228
2026-03-19,-0.0128755364806868,0.051984176142937,-0.0124754195215294,0.0085714285714285,0.00015,-0.0165542606631712,-0.0080013094295848,0.2540249948552946
2026-03-20,-0.0043478260869563,-0.0452903608314373,0.0019447513812154,0.0057754010695187,0.00015,-0.0178068491962641,0.0134569986469499,0.2464103954244517
2026-03-23,-0.0327510917030569,0.0640188051848829,-0.0077852944438283,0.0322368421052631,0.00015,0.0098291234842534,-0.0203524085876518,0.2456854785533519
2026-03-24,0.0112866817155756,0.0398725260436905,-0.0069169960474308,0.0356621480709072,0.00015,0.0064547700984977,-0.0018475897004258,0.2647951427842842
2026-03-25,0.0133928571428569,0.0192991299802097,0.0028853707172638,0.0531754574811625,0.00015,0.0057573927551881,0.0034059126342379,0.2603476546608427
2026-03-26,-0.0110132158590308,-0.0459865255473176,0.0009609336781048,0.0117416829745596,0.00015,0.0071967231424546,0.0112887766811749,0.2983600268493455
2026-03-27,0.0044543429844097,-0.0367605411297806,-0.0002221655421751,0.0162162162162162,0.00015,-0.0082003708236773,0.0152322975617777,0.2181417576175554
2026-03-30,-0.0022172949002217,-0.0307170836861669,0.0162398785674507,-0.0171860245514636,0.00015,0.005483805457415,-0.0214928418367573,0.2959159348281885
2026-03-31,-0.0088888888888889,-0.0159973739719964,0.0150641529196124,-0.0389380530973451,0.00015,0.0063960870994802,-0.0296822834147124,0.3019713755079157
2026-04-01,0.0156950672645741,-0.0067450750017667,-0.012285914210187,-0.0457482993197278,0.00015,-0.0087152712703955,0.0265535364379701,0.2385804839216267
2026-04-02,-0.0088300220750552,-0.013030980313604,0.0011343162126214,-0.0386321626617375,0.00015,0.0299866176671713,0.0076462802395918,0.276223357228029
2026-04-03,-0.0089086859688195,0.0003940760676588,0.0130574069861881,-0.0382692307692307,0.00015,0.0091074938136768,-0.013969730731131,0.2787027308186497
2026-04-07,0.0,0.0042561547605739,-0.0005039212644137,-0.0256198347107438,0.00015,-0.0158695524580397,0.0320230395104504,0.2610567478410832
2026-04-08,0.0337078651685391,-2.99766685795122e-05,-0.0068620395112027,-0.0112087912087912,0.00015,0.0118483041295074,0.0033134926858571,0.2767424204449596
2026-04-09,-0.0065217391304346,-0.0064387830562177,0.0035383738347007,-0.0136714443219404,0.00015,-0.0126202250534098,0.0245859436812765,0.2731906681754118
2026-04-10,0.0153172866520785,-0.0376233413411152,0.0003929398271064,-0.0077892325315005,0.00015,0.0138062690561367,0.0023503696282021,0.3335579851809649
2026-04-13,0.0021551724137931,0.0054202445470922,0.0197530229702913,0.0071343638525565,0.00015,0.019378933685111,0.0422149584976397,0.3203387871194019
2026-04-14,0.0129032258064514,0.0065375846008995,0.0076896659429554,0.0109004739336493,0.00015,-0.0103102347752756,0.036106816848864,0.3301665037841449
2026-04-15,-0.0042462845010614,-0.0103608920254718,-0.0002392607922053,0.0030267753201397,0.00015,0.0164506419386648,-0.0039792829695814,0.3222718571689539
2026-04-16,0.0127931769722813,-0.0191555190098541,0.0035255246069828,0.0097041420118343,0.00015,0.0081917139040474,0.0204314190190871,0.2883485283878838
2026-04-17,-0.0021052631578947,0.0205659234953071,-0.0012596487326084,0.0152562574493444,0.00015,0.0143309023999173,0.0139075189917029,0.3035137608386814
2026-04-20,0.0042194092827003,0.0117596876105396,0.0101462159788743,0.0066590126291618,0.00015,0.0304518947398092,0.0283726311506469,0.3268450597236807
2026-04-21,0.0042016806722691,0.0022013720266861,0.0044843049327353,0.0103370786516853,0.00015,-0.001680821740043,-0.018298469211602,0.2956425922871724
2026-04-22,0.0062761506276149,0.0070765413420608,0.009472245375883,0.0155963302752293,0.00015,-0.0093060424653623,0.0147210291999687,0.3373422914044812
2026-04-23,-0.002079002079002,0.0050473519822528,0.001219177852531,0.0155756207674943,0.00015,-0.0113427164443828,0.0221684897369917,0.3212380463122667
2026-04-24,-0.0041666666666665,-0.0314644727000748,-0.0126333080882983,0.0011074197120708,0.00015,-0.0102371542744815,-0.0341747897284622,0.3214709424032256
2026-04-27,0.0,0.0096445226944261,0.0018447157868671,0.0011111111111111,0.00015,0.0008434743587884,-0.0226651702533155,0.3460655103538117
2026-04-28,-0.0020920502092051,0.0050014988552111,-0.0049808270309106,-0.0079059829059829,0.00015,0.0071172796222496,-0.039784643555202,0.3435623195485861
2026-04-29,0.0104821802935011,-0.0125410625992242,-0.0065767577217077,-0.0057446808510638,0.00015,0.0061503619899502,-0.0043881366888911,0.3302359769442855
2026-04-30,0.0,0.0019295972314538,-0.0044273272588197,-0.0119371727748691,0.00015,0.0144077487355403,0.0153508451159192,0.3633634420709423
2026-05-06,0.0145228215767634,-0.003669503329483,-0.0021277790224028,0.0072687224669603,0.00015,0.0021950283781686,0.0310471410419205,0.3212163040206898
2026-05-07,0.0040899795501023,0.0069892983913986,0.0060357153416938,0.0070718232044198,0.00015,0.0238030111573597,0.0024818956083955,0.3577521582048051
2026-05-08,-0.0040733197556008,0.0109218164399833,-0.0114019376502436,0.0062291434927697,0.00015,-0.0019698524985693,0.0335723109114258,0.3598225679117781
2026-05-11,0.016359918200409,-0.0050630978808383,-0.0036563071297989,0.0052573932092004,0.00015,0.0428025374988442,-0.0266020291642978,0.3442241062348007
2026-05-12,-0.0020120724346075,0.0327160551453111,-0.0112154861501946,0.0153674832962138,0.00015,0.011385010216475,-0.033067648787103,0.359315867616908
