date,PC05,PC05_z,pca_version
2025-11-07,-0.62950933800780051,-0.65263089186784595,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-10,-0.7407082738119416,-0.76791410732939747,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-11,0.71097297686090322,0.73708664823160852,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-12,-1.1906844993002883,-1.2344177278938753,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-13,1.2563106475841854,1.3024542908143133,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-14,0.085059506939399857,0.088183698833410637,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-17,0.34705540198301771,0.35980256820419676,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-18,0.32528808437785744,0.33723574823106656,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-19,-0.54453520878660078,-0.56453570663226504,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-20,1.307791636061326,1.355826149491425,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-21,0.59439794841786697,0.6162298790166052,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-24,-0.50154862383791954,-0.51997024655157098,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-25,-1.5083790192432289,-1.5637810039781441,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-26,-0.29464500613221856,-0.30546716549913044,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-27,0.38558612520995472,0.39974850505636372,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-11-28,-0.20616960060512898,-0.21374210388169929,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-01,-1.3397428240228224,-1.388950888135557,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-02,0.036460837552854231,0.037800025343028155,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
2025-12-03,0.054040075970796006,0.056024940136772922,pc5-full-svd-df45aeff6ed1eb48d3e2452b161bb2a7d0b70644cc368c0829826a90cfd1addf
