signal_date,network,relation_type,n_nodes,n_edges,density,nodes_with_edge,node_coverage,isolated_nodes,degree_min,degree_median,degree_max,weight_min,weight_median,weight_max,corr_threshold,window,window_length,pairs_insufficient_overlap,pairs_below_threshold,pairs_zero_variance,pairs_nonfinite_rho,pairs_with_nan_in_window,limitation
2025-07-30,W-attn,attention_correlation,99,95,0.019583591012162442,80,0.8080808080808081,19,0,2.0,8,0.40069015546499814,0.4577390034487986,0.7178315501397904,0.4,60,60,0,4756,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-08-06,W-attn,attention_correlation,99,107,0.022057307771593485,78,0.7878787878787878,21,0,2.0,10,0.40187446993652776,0.45257031999278485,0.7770249046461034,0.4,60,60,0,4744,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-08-13,W-attn,attention_correlation,99,105,0.021645021645021644,75,0.7575757575757576,24,0,2.0,10,0.4005021481812483,0.47112869441983657,0.8579390440712453,0.4,60,60,0,4746,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-08-20,W-attn,attention_correlation,99,108,0.022263450834879406,82,0.8282828282828283,17,0,2.0,8,0.40047830049079775,0.46947024953550964,0.8123127285424888,0.4,60,60,0,4743,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-08-27,W-attn,attention_correlation,99,191,0.0393733250876108,84,0.8484848484848485,15,0,3.0,19,0.40022014272740214,0.47919685314012767,0.8553352486418657,0.4,60,60,0,4660,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-09-03,W-attn,attention_correlation,99,509,0.1049268192125335,93,0.9393939393939394,6,0,7.0,31,0.4000879428558649,0.49384077624330996,0.8705271091168117,0.4,60,60,0,4342,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-09-10,W-attn,attention_correlation,99,512,0.10554524840239125,93,0.9393939393939394,6,0,8.0,32,0.40004577007975367,0.49413450065745307,0.8494920414511907,0.4,60,60,0,4339,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-09-17,W-attn,attention_correlation,99,526,0.10843125128839415,93,0.9393939393939394,6,0,8.0,35,0.4006774653626931,0.49707479334172233,0.8676131509558368,0.4,60,60,0,4325,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-09-24,W-attn,attention_correlation,99,556,0.11461554318697176,95,0.9595959595959596,4,0,7.0,34,0.40015045534895854,0.4997530970070808,0.8373510012569394,0.4,60,60,0,4295,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-10-09,W-attn,attention_correlation,99,571,0.11770768913626056,93,0.9393939393939394,6,0,7.0,33,0.40001582318185536,0.49195137155988244,0.800228679341239,0.4,60,60,0,4280,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-10-16,W-attn,attention_correlation,99,562,0.11585240156668727,92,0.9292929292929293,7,0,7.0,34,0.4002203280105648,0.49785502863759046,0.8002754573868059,0.4,60,60,0,4289,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-10-23,W-attn,attention_correlation,99,532,0.10966810966810966,91,0.9191919191919192,8,0,7.0,34,0.40013610957736606,0.4933350929670024,0.8100450644094122,0.4,60,60,0,4319,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-10-30,W-attn,attention_correlation,99,521,0.10740053597196454,90,0.9090909090909091,9,0,7.0,34,0.4001361095773661,0.4903077114074323,0.8264160295233608,0.4,60,60,0,4330,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-11-06,W-attn,attention_correlation,99,557,0.11482168625025768,92,0.9292929292929293,7,0,8.0,34,0.40066074188000533,0.5067846360538044,0.8536652086395817,0.4,60,60,0,4294,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-11-13,W-attn,attention_correlation,99,563,0.1160585446299732,92,0.9292929292929293,7,0,6.0,35,0.40001708143349635,0.5162255053722936,0.8536652086395816,0.4,60,60,0,4288,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-11-20,W-attn,attention_correlation,99,572,0.11791383219954649,87,0.8787878787878788,12,0,6.0,37,0.40003263921626137,0.5097650477846756,0.852082140677965,0.4,60,60,0,4279,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-11-27,W-attn,attention_correlation,99,554,0.11420325706039992,89,0.898989898989899,10,0,6.0,36,0.4006169422506343,0.5046303877299088,0.8304139540061645,0.4,60,60,0,4297,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-12-04,W-attn,attention_correlation,99,327,0.06740878169449598,87,0.8787878787878788,12,0,4.0,24,0.40000017704205637,0.47887610679099635,0.7777210641430313,0.4,60,60,0,4524,0,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-12-11,W-attn,attention_correlation,99,328,0.0676149247577819,88,0.8888888888888888,11,0,4.0,24,0.4000029979198099,0.47136294782333377,0.7644200557114456,0.4,60,60,0,4425,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-12-18,W-attn,attention_correlation,99,292,0.06019377447948877,89,0.898989898989899,10,0,4.0,23,0.40037345533397467,0.472446444794409,0.803957251663441,0.4,60,60,0,4461,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2025-12-25,W-attn,attention_correlation,99,278,0.05730777159348588,88,0.8888888888888888,11,0,4.0,22,0.40011854719771617,0.47173412085289146,0.8152143083532664,0.4,60,60,0,4475,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-01-05,W-attn,attention_correlation,99,252,0.05194805194805195,90,0.9090909090909091,9,0,4.0,22,0.4003690460115322,0.46683583380699656,0.7937290783019477,0.4,60,60,0,4501,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-01-12,W-attn,attention_correlation,99,238,0.049062049062049064,90,0.9090909090909091,9,0,4.0,22,0.40006060989617787,0.4592600047867063,0.7910404416838585,0.4,60,60,0,4515,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-01-19,W-attn,attention_correlation,99,214,0.04411461554318697,90,0.9090909090909091,9,0,3.0,19,0.4020442025666684,0.462679509199747,0.7903317993610351,0.4,60,60,0,4539,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-01-26,W-attn,attention_correlation,99,198,0.04081632653061224,83,0.8383838383838383,16,0,3.0,18,0.4001082803878543,0.4563259016306507,0.7846685281051042,0.4,60,60,0,4555,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-02-02,W-attn,attention_correlation,99,119,0.024531024531024532,78,0.7878787878787878,21,0,2.0,10,0.40017849007321804,0.47407212006836336,0.7846685281051045,0.4,60,60,0,4634,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-02-09,W-attn,attention_correlation,99,128,0.026386312100597813,83,0.8383838383838383,16,0,2.0,9,0.4000429335148467,0.47320786543809235,0.7577868181505806,0.4,60,60,0,4625,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-02-24,W-attn,attention_correlation,99,141,0.02906617192331478,83,0.8383838383838383,16,0,2.0,9,0.4002773871924388,0.4787393059256334,0.7434011459585134,0.4,60,60,0,4612,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-03-03,W-attn,attention_correlation,99,157,0.03236446093588951,85,0.8585858585858586,14,0,2.0,9,0.40015072160353354,0.48971691320185684,0.7781378442300676,0.4,60,60,0,4596,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-03-10,W-attn,attention_correlation,99,146,0.030096887239744383,80,0.8080808080808081,19,0,2.0,10,0.40041800037177894,0.46864023366643803,0.7255799290901002,0.4,60,60,0,4510,195,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-03-17,W-attn,attention_correlation,99,140,0.02886002886002886,82,0.8282828282828283,17,0,2.0,12,0.4000438631899967,0.46121701346354094,0.7946338391971506,0.4,60,60,0,4516,195,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-03-24,W-attn,attention_correlation,99,163,0.03360131931560503,82,0.8282828282828283,17,0,2.0,11,0.4000438631899966,0.4806588909027993,0.8968793608376636,0.4,60,60,0,4590,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-03-31,W-attn,attention_correlation,99,254,0.052360338074623786,84,0.8484848484848485,15,0,3.0,19,0.40002259756455066,0.525334947024203,0.8968793608376644,0.4,60,60,0,4499,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-04-08,W-attn,attention_correlation,99,359,0.07400535971964543,85,0.8585858585858586,14,0,3.0,19,0.4005682632758433,0.5612838390455089,0.8705881831443261,0.4,60,60,0,4394,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-04-15,W-attn,attention_correlation,99,381,0.07854050711193568,86,0.8686868686868687,13,0,5.0,22,0.40161761785904115,0.5474873973872829,0.8446355268696784,0.4,60,60,0,4372,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-04-22,W-attn,attention_correlation,99,386,0.07957122242836528,84,0.8484848484848485,15,0,5.0,20,0.4001884877483772,0.558163157216666,0.8446355268696784,0.4,60,60,0,4270,195,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-04-29,W-attn,attention_correlation,99,451,0.09297052154195011,90,0.9090909090909091,9,0,8.0,24,0.40032966009538745,0.5708700460433308,0.9059409905663769,0.4,60,60,0,4302,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-05-11,W-attn,attention_correlation,99,483,0.09956709956709957,93,0.9393939393939394,6,0,9.0,24,0.40044810741725956,0.5497361636540885,0.905940990566377,0.4,60,60,0,4270,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-05-18,W-attn,attention_correlation,99,480,0.09894867037724181,94,0.9494949494949495,5,0,10.0,21,0.4000890500120335,0.5442532890799336,0.8577845499053512,0.4,60,60,0,4273,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-05-25,W-attn,attention_correlation,99,464,0.09565038136466708,94,0.9494949494949495,5,0,10.0,21,0.40014041856111615,0.5374182110893586,0.8790948778285096,0.4,60,60,0,4289,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-06-01,W-attn,attention_correlation,99,438,0.09029066171923315,93,0.9393939393939394,6,0,9.0,19,0.400203109710323,0.5241690045636447,0.8532949870375122,0.4,60,60,0,4315,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-06-08,W-attn,attention_correlation,99,418,0.08616780045351474,92,0.9292929292929293,7,0,8.0,20,0.40026108750736755,0.5109316902385641,0.8737251148432108,0.4,60,60,0,4335,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-06-15,W-attn,attention_correlation,99,428,0.08822923108637394,95,0.9595959595959596,4,0,8.0,20,0.40011930506520116,0.5001446753908245,0.8737251148432108,0.4,60,60,0,4325,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-06-23,W-attn,attention_correlation,99,413,0.08513708513708514,93,0.9393939393939394,6,0,8.0,19,0.400158346110238,0.5078318570401734,0.8365345538828276,0.4,60,60,0,4340,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-06-30,W-attn,attention_correlation,99,382,0.0787466501752216,92,0.9292929292929293,7,0,7.0,21,0.40077873925180907,0.49888480121588163,0.838898348245683,0.4,60,60,0,4371,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-07-07,W-attn,attention_correlation,99,342,0.07050092764378478,87,0.8787878787878788,12,0,6.0,22,0.4003173607496384,0.488842991984623,0.8388983482456828,0.4,60,60,0,4411,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-07-14,W-attn,attention_correlation,99,345,0.07111935683364255,92,0.9292929292929293,7,0,6.0,23,0.40045245863556056,0.4870190067757516,0.8579623199908565,0.4,60,60,0,4408,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-07-21,W-attn,attention_correlation,99,364,0.07503607503607504,91,0.9191919191919192,8,0,6.0,25,0.40025440926373274,0.4726212062865052,0.8881367306517265,0.4,60,60,0,4389,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-07-28,W-attn,attention_correlation,99,281,0.05792620078334364,84,0.8484848484848485,15,0,4.0,26,0.4001612428692589,0.4632809512226745,0.7927364651640586,0.4,60,60,0,4472,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-08-04,W-attn,attention_correlation,99,120,0.024737167594310452,79,0.797979797979798,20,0,2.0,9,0.40047801643334563,0.4480454607858625,0.8012233059221124,0.4,60,60,0,4633,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-08-11,W-attn,attention_correlation,99,116,0.02391259534116677,80,0.8080808080808081,19,0,2.0,9,0.4000728590195897,0.46841967614587077,0.7601634386347064,0.4,60,60,0,4637,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-08-18,W-attn,attention_correlation,99,98,0.020202020202020204,75,0.7575757575757576,24,0,1.0,10,0.40009066876011584,0.45899941242286657,0.7428032616236463,0.4,60,60,0,4655,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
2026-08-25,W-attn,attention_correlation,99,135,0.027829313543599257,76,0.7676767676767676,23,0,2.0,13,0.40021999136803366,0.45913737857810105,0.7385829656218255,0.4,60,60,0,4618,98,0,0,语料只覆盖 A∪C 200 支（B 组零语料）；稀疏月份须报覆盖率
